date,T2M,RH2M,WS2M,WD2M,ALLSKY_KT,GWETTOP,EVLAND,PS,PRECIPITATIONCAL,MEI,PC1,PC2,amplitude
20170423,33.2,18.0,2.88,310.12,0.69,0.12,0.35,95.89,0.0,-0.21,-0.57147,-0.48914,0.75222
20170424,32.59,17.75,3.12,316.69,0.7,0.11,0.31,95.95,0.0,-0.21,-0.74174,-0.57493,0.93847
20170425,32.74,17.5,2.85,276.38,0.72,0.11,0.28,95.95,0.12,-0.21,-0.89202,-0.65859,1.10880
20170426,33.53,16.56,1.5,262.62,0.69,0.11,0.29,95.95,0.01,-0.21,-1.01399,-0.73820,1.25424
20170427,34.31,16.81,1.59,62.44,0.63,0.11,0.34,95.99,0.0,-0.21,-1.10087,-0.81158,1.36769
20170428,33.9,25.62,1.98,228.25,0.65,0.11,0.7,96.02,0.0,-0.21,-1.14779,-0.87604,1.44390
20170429,34.46,20.12,2.05,255.38,0.55,0.12,0.76,96.02,0.94,-0.21,-1.15211,-0.92817,1.47948
20170430,34.22,23.62,1.93,227.25,0.54,0.12,0.37,95.97,0.0,-0.21,-1.10807,-0.96346,1.46836
20170501,33.58,27.75,1.93,168.19,0.61,0.12,0.37,96.06,0.0,0.17,-1.02721,-0.98029,1.41990
20170502,33.82,29.25,2.17,128.19,0.61,0.12,0.4,96.1,0.0,0.17,-0.91084,-0.97213,1.33216
20170503,34.52,29.5,2.52,142.56,0.61,0.11,0.28,96.08,0.01,0.17,-0.76587,-0.93619,1.20955
20170504,35.38,26.56,1.92,182.75,0.63,0.11,0.29,96.05,0.09,0.17,-0.59999,-0.87223,1.05866
20170505,36.58,21.69,2.18,241.31,0.62,0.11,0.55,95.95,0.01,0.17,-0.42072,-0.78289,0.88878
20170506,36.88,21.81,3.04,248.19,0.6,0.12,0.74,95.97,0.06,0.17,-0.23484,-0.67341,0.71319
20170507,35.65,22.94,2.43,191.56,0.65,0.12,0.43,96.03,0.0,0.17,-0.04814,-0.55078,0.55288
20170508,34.68,27.81,1.88,165.25,0.62,0.11,0.21,95.97,0.3,0.17,0.13454,-0.42280,0.44369
20170509,33.93,30.0,1.84,115.44,0.59,0.11,0.27,95.85,0.0,0.17,0.30921,-0.29709,0.42880
20170510,33.4,40.75,3.19,155.88,0.62,0.23,11.98,95.91,0.07,0.17,0.47257,-0.18024,0.50578
20170511,32.99,42.44,2.62,170.19,0.64,0.24,7.44,95.97,0.0,0.17,0.62199,-0.07722,0.62676
20170512,34.05,36.19,3.3,142.44,0.57,0.22,5.17,95.95,0.02,0.17,0.75548,0.00898,0.75553
20170513,35.57,30.69,2.26,134.94,0.61,0.2,4.34,95.8,0.01,0.17,0.87177,0.07734,0.87520
20170514,36.57,29.31,3.3,221.56,0.58,0.19,3.49,95.66,0.01,0.17,0.97035,0.12843,0.97881
20170515,37.3,26.75,3.55,283.62,0.55,0.23,6.29,95.56,0.0,0.17,1.05138,0.16384,1.06407
20170516,37.44,26.5,3.2,305.75,0.65,0.21,4.24,95.47,0.01,0.17,1.11552,0.18543,1.13082
20170517,34.9,27.5,4.53,298.69,0.49,0.2,2.17,95.6,0.44,0.17,1.16352,0.19511,1.17977
20170518,35.7,23.94,3.8,317.62,0.65,0.19,2.46,95.59,0.0,0.17,1.19579,0.19493,1.21157
20170519,36.33,20.0,3.65,322.75,0.64,0.18,2.27,95.66,0.0,0.17,1.21193,0.18775,1.22638
20170520,36.45,19.69,3.25,326.12,0.69,0.17,1.96,95.6,0.0,0.17,1.21081,0.17765,1.22378
20170521,36.16,18.5,2.84,327.62,0.68,0.16,1.68,95.54,0.06,0.17,1.19090,0.16994,1.20297
20170522,36.25,21.31,2.53,308.69,0.69,0.16,1.36,95.61,0.0,0.17,1.15085,0.17055,1.16342
20170523,36.83,20.0,2.69,301.56,0.62,0.16,1.22,95.63,0.04,0.17,1.09004,0.18518,1.10566
20170524,37.26,18.81,2.25,116.69,0.66,0.15,1.16,95.51,0.09,0.17,1.00892,0.21836,1.03228
20170525,37.8,22.69,2.02,175.0,0.6,0.15,0.92,95.41,1.03,0.17,0.90902,0.27262,0.94902
20170526,36.31,28.38,3.8,260.0,0.47,0.14,0.9,95.47,1.11,0.17,0.79269,0.34790,0.86567
20170527,36.92,32.31,3.27,233.75,0.54,0.15,1.22,95.36,6.45,0.17,0.66271,0.44119,0.79614
20170528,36.03,34.0,2.73,272.62,0.63,0.2,3.8,95.41,0.17,0.17,0.52186,0.54656,0.75569
20170529,35.57,32.94,3.75,300.0,0.7,0.25,5.36,95.34,0.0,0.17,0.37262,0.65538,0.75390
20170530,35.1,36.69,5.27,276.06,0.65,0.23,4.1,95.3,0.05,0.17,0.21732,0.75695,0.78753
20170531,35.1,38.5,3.4,236.56,0.66,0.25,5.36,95.35,0.0,0.17,0.05884,0.83939,0.84145
20170601,35.74,37.88,2.74,185.69,0.66,0.23,3.95,95.42,0.0,-0.29,-0.09809,0.89122,0.89660
20170602,36.01,34.94,2.1,160.38,0.57,0.23,4.01,95.54,0.05,-0.29,-0.24569,0.90343,0.93624
20170603,35.92,37.0,1.69,201.81,0.52,0.26,7.05,95.6,19.27,-0.29,-0.37330,0.87175,0.94832
20170604,31.46,53.62,3.65,266.69,0.5,0.28,2.38,95.75,0.59,-0.29,-0.46990,0.79756,0.92570
20170605,33.95,46.0,3.73,294.0,0.52,0.29,6.44,95.65,1.61,-0.29,-0.52789,0.68655,0.86604
20170606,31.31,58.88,2.75,308.31,0.55,0.51,20.43,95.76,48.6,-0.29,-0.54540,0.54609,0.77179
20170607,29.1,68.81,3.76,296.75,0.38,0.62,35.96,95.82,5.17,-0.29,-0.52610,0.38332,0.65093
20170608,27.25,73.81,3.81,289.56,0.48,0.59,22.1,95.77,1.49,-0.29,-0.47745,0.20479,0.51952
20170609,27.98,69.56,4.04,284.19,0.46,0.56,24.59,95.61,0.4,-0.29,-0.40873,0.01698,0.40908
20170610,29.23,65.38,2.94,261.12,0.45,0.55,28.23,95.51,5.44,-0.29,-0.32943,-0.17310,0.37214
20170611,28.76,67.06,2.91,232.75,0.35,0.59,34.73,95.45,2.41,-0.29,-0.24827,-0.35769,0.43540
20170612,27.66,75.94,2.75,200.06,0.3,0.65,32.49,95.42,12.9,-0.29,-0.17246,-0.52858,0.55601
20170613,27.1,79.44,2.87,294.94,0.27,0.7,28.13,95.45,3.34,-0.29,-0.10739,-0.67772,0.68618
20170614,27.81,76.25,2.89,288.25,0.41,0.66,27.82,95.72,0.46,-0.29,-0.05649,-0.79793,0.79993
20170615,27.71,76.38,3.41,265.06,0.2,0.62,28.66,95.75,44.68,-0.29,-0.02130,-0.88373,0.88399
20170616,27.22,75.94,2.45,212.5,0.3,0.63,30.61,95.74,1.84,-0.29,-0.00174,-0.93191,0.93191
20170617,27.51,73.25,2.43,247.06,0.44,0.59,27.91,95.71,2.05,-0.29,0.00366,-0.94192,0.94193
20170618,28.52,70.5,3.22,258.12,0.39,0.61,34.8,95.66,10.22,-0.29,-0.00269,-0.91595,0.91595
20170619,28.62,68.62,4.04,252.81,0.46,0.62,39.25,95.56,1.72,-0.29,-0.01772,-0.85868,0.85886
20170620,29.16,64.69,4.33,262.31,0.57,0.59,39.68,95.56,1.2,-0.29,-0.03808,-0.77683,0.77776
20170621,29.51,62.19,3.88,256.81,0.63,0.57,40.46,95.6,0.46,-0.29,-0.06040,-0.67844,0.68113
20170622,29.26,65.25,4.27,269.5,0.62,0.59,38.78,95.66,1.48,-0.29,-0.08160,-0.57213,0.57792
20170623,28.71,69.31,3.99,278.81,0.48,0.61,35.55,95.6,2.63,-0.29,-0.09907,-0.46627,0.47668
20170624,28.89,67.25,3.51,271.25,0.59,0.58,32.49,95.37,1.66,-0.29,-0.11082,-0.36827,0.38458
20170625,28.33,69.88,3.34,244.81,0.45,0.56,29.62,95.24,5.63,-0.29,-0.11550,-0.28392,0.30652
20170626,27.07,74.5,4.62,248.19,0.3,0.62,31.66,95.44,10.21,-0.29,-0.11238,-0.21693,0.24431
20170627,26.3,76.25,4.82,248.75,0.48,0.66,31.89,95.51,15.62,-0.29,-0.10121,-0.16861,0.19666
20170628,27.46,70.62,4.83,248.69,0.34,0.61,35.77,95.54,2.51,-0.29,-0.08222,-0.13779,0.16045
20170629,28.15,67.62,4.88,247.62,0.52,0.58,38.05,95.54,2.05,-0.29,-0.05609,-0.12101,0.13338
20170630,27.69,71.44,4.42,255.62,0.48,0.59,28.39,95.48,4.09,-0.29,-0.02430,-0.11302,0.11560
20170701,28.06,69.88,4.72,258.12,0.37,0.57,32.73,95.47,3.96,-0.70,0.01071,-0.10756,0.10809
20170702,28.57,67.62,4.77,251.81,0.44,0.58,33.84,95.53,12.96,-0.70,0.04536,-0.09821,0.10818
20170703,28.49,66.06,4.56,255.25,0.39,0.59,40.14,95.63,6.35,-0.70,0.07537,-0.07902,0.10920
20170704,28.4,66.06,4.73,264.12,0.48,0.55,34.59,95.65,1.31,-0.70,0.09636,-0.04487,0.10630
20170705,27.73,68.25,4.09,272.75,0.47,0.6,36.44,95.72,2.22,-0.70,0.10456,0.00841,0.10489
20170706,27.6,70.69,3.29,274.75,0.52,0.64,40.77,95.7,0.57,-0.70,0.09729,0.08377,0.12839
20170707,28.26,68.25,3.68,290.44,0.48,0.59,38.44,95.71,0.61,-0.70,0.07330,0.18261,0.19677
20170708,28.27,64.12,3.7,290.62,0.56,0.58,34.66,95.69,0.14,-0.70,0.03266,0.30440,0.30614
20170709,28.44,65.31,3.41,269.69,0.55,0.56,34.61,95.71,4.28,-0.70,-0.02333,0.44632,0.44693
20170710,27.51,73.19,2.81,275.12,0.41,0.6,31.47,95.82,10.77,-0.70,-0.09258,0.60316,0.61022
20170711,27.58,70.5,3.42,289.94,0.35,0.6,33.12,95.8,3.7,-0.70,-0.17249,0.76738,0.78653
20170712,27.89,66.38,4.3,280.0,0.45,0.57,33.0,95.71,0.75,-0.70,-0.26042,0.92956,0.96535
20170713,27.2,72.5,4.63,264.81,0.27,0.6,30.13,95.58,3.55,-0.70,-0.35391,1.07899,1.13554
20170714,26.23,77.75,5.12,255.69,0.33,0.62,27.59,95.52,12.24,-0.70,-0.45077,1.20444,1.28603
20170715,27.29,72.5,5.28,258.44,0.29,0.63,39.91,95.58,6.74,-0.70,-0.54908,1.29512,1.40671
20170716,25.76,80.12,4.16,255.69,0.31,0.73,36.03,95.58,17.93,-0.70,-0.64687,1.34147,1.48929
20170717,24.86,84.56,4.36,262.19,0.16,0.73,30.27,95.49,8.71,-0.70,-0.74176,1.33599,1.52810
20170718,24.81,88.81,4.64,265.75,0.21,0.78,24.12,95.34,17.17,-0.70,-0.83047,1.27392,1.52071
20170719,26.31,79.12,4.99,251.31,0.38,0.72,54.54,95.24,3.91,-0.70,-0.90842,1.15377,1.46847
20170720,26.06,83.06,5.4,239.88,0.45,0.84,72.25,95.28,0.65,-0.70,-0.96957,0.97773,1.37697
20170721,27.42,76.56,4.78,241.81,0.52,0.73,62.43,95.41,1.87,-0.70,-1.00672,0.75192,1.25653
20170722,27.46,73.88,4.95,242.06,0.48,0.7,65.4,95.52,0.25,-0.70,-1.01221,0.48636,1.12299
20170723,27.07,74.38,4.68,246.38,0.48,0.69,56.35,95.56,0.73,-0.70,-0.97923,0.19457,0.99837
20170724,26.18,78.06,4.61,249.12,0.48,0.7,46.29,95.57,0.01,-0.70,-0.90321,-0.10733,0.90957
20170725,27.08,74.69,4.2,259.31,0.52,0.68,59.72,95.49,0.03,-0.70,-0.78295,-0.40202,0.88013
20170726,27.16,71.56,4.32,262.62,0.52,0.66,60.75,95.54,0.85,-0.70,-0.62106,-0.67252,0.91542
20170727,26.3,76.06,3.83,255.62,0.46,0.66,47.05,95.65,0.87,-0.70,-0.42373,-0.90362,0.99804
20170728,27.23,75.31,3.67,257.81,0.46,0.68,59.67,95.75,0.2,-0.70,-0.20010,-1.08304,1.10137
20170729,27.52,74.88,2.67,257.25,0.57,0.66,54.14,95.85,0.0,-0.70,0.03868,-1.20218,1.20281
20170730,28.03,72.25,2.7,290.56,0.54,0.63,50.96,95.84,2.52,-0.70,0.28031,-1.25671,1.28759
20170731,28.17,71.31,2.66,281.81,0.62,0.62,51.04,95.81,0.01,-0.70,0.51210,-1.24672,1.34780
20170801,28.07,73.12,2.9,275.62,0.55,0.62,45.5,95.84,2.41,-0.77,0.72314,-1.17664,1.38110
20170802,27.37,76.5,2.63,273.56,0.52,0.62,32.85,95.85,0.0,-0.77,0.90395,-1.05451,1.38893
20170803,27.58,71.44,3.66,274.31,0.55,0.6,44.96,95.71,0.01,-0.77,1.04769,-0.89103,1.37535
20170804,27.13,72.5,3.1,249.44,0.34,0.59,37.58,95.5,0.0,-0.77,1.15040,-0.69840,1.34580
20170805,26.92,74.06,2.82,261.44,0.37,0.59,28.47,95.49,0.02,-0.77,1.21072,-0.48910,1.30578
20170806,26.42,76.62,2.31,242.0,0.4,0.59,24.19,95.54,0.07,-0.77,1.22933,-0.27499,1.25971
20170807,27.29,73.25,1.96,289.56,0.36,0.62,43.65,95.61,4.68,-0.77,1.20830,-0.06664,1.21013
20170808,26.48,77.5,2.03,288.12,0.26,0.63,35.03,95.7,10.32,-0.77,1.15046,0.12698,1.15745
20170809,26.84,76.25,2.02,258.75,0.24,0.65,45.05,95.75,11.16,-0.77,1.05909,0.29875,1.10042
20170810,27.22,74.69,2.55,257.0,0.45,0.62,45.33,95.76,0.95,-0.77,0.93777,0.44331,1.03727
20170811,27.11,75.88,2.49,265.31,0.53,0.62,39.15,95.8,0.1,-0.77,0.79037,0.55704,0.96694
20170812,26.33,79.06,2.45,279.75,0.4,0.65,36.32,95.89,1.93,-0.77,0.62123,0.63779,0.89034
20170813,26.35,78.19,2.15,273.5,0.48,0.66,35.55,95.99,26.78,-0.77,0.43541,0.68469,0.81141
20170814,25.32,78.94,1.63,286.25,0.36,0.63,28.26,96.11,1.68,-0.77,0.23884,0.69780,0.73755
20170815,27.13,71.38,1.97,287.12,0.45,0.6,41.98,95.96,0.03,-0.77,0.03854,0.67797,0.67907
20170816,26.16,77.44,2.08,283.69,0.4,0.6,24.17,95.8,0.48,-0.77,-0.15735,0.62672,0.64617
20170817,27.01,73.5,2.28,274.88,0.35,0.59,31.68,95.58,7.0,-0.77,-0.33973,0.54640,0.64341
20170818,26.05,77.62,3.61,306.81,0.15,0.59,29.41,95.43,8.63,-0.77,-0.49892,0.44052,0.66557
20170819,24.67,89.62,3.88,285.0,0.11,0.77,25.71,95.31,43.1,-0.77,-0.62541,0.31416,0.69988
20170820,24.41,86.75,4.09,259.25,0.2,0.8,39.03,95.19,0.12,-0.77,-0.71089,0.17421,0.73193
20170821,24.51,80.88,3.19,239.5,0.3,0.73,53.81,95.4,0.0,-0.77,-0.74940,0.02891,0.74996
20170822,25.98,71.38,2.12,263.38,0.56,0.69,66.18,95.59,0.01,-0.77,-0.73812,-0.11315,0.74674
20170823,26.58,76.69,2.28,307.69,0.54,0.66,59.18,95.75,0.0,-0.77,-0.67757,-0.24451,0.72034
20170824,26.12,80.81,2.34,302.31,0.39,0.67,41.22,95.69,2.32,-0.77,-0.57124,-0.35994,0.67518
20170825,25.52,86.12,2.83,288.5,0.3,0.81,52.13,95.51,39.68,-0.77,-0.42489,-0.45685,0.62389
20170826,25.55,87.06,2.8,287.19,0.32,0.79,44.82,95.33,3.44,-0.77,-0.24601,-0.53496,0.58881
20170827,25.98,87.31,2.77,270.5,0.38,0.77,44.69,95.22,2.78,-0.77,-0.04339,-0.59550,0.59708
20170828,24.51,90.0,3.02,264.12,0.25,0.75,22.55,95.13,7.37,-0.77,0.17310,-0.64030,0.66329
20170829,24.42,86.31,3.39,224.19,0.35,0.75,43.39,95.17,0.03,-0.77,0.39278,-0.67102,0.77753
20170830,26.19,77.88,3.05,229.75,0.57,0.71,70.56,95.6,0.0,-0.77,0.60454,-0.68862,0.91634
20170831,26.78,78.94,2.21,263.12,0.62,0.7,64.23,95.89,0.0,-0.77,0.79731,-0.69314,1.05648
20170901,26.59,76.19,2.3,290.56,0.62,0.69,64.46,95.95,0.18,-0.80,0.96064,-0.68374,1.17912
20170902,26.83,74.62,1.56,275.0,0.6,0.68,59.17,95.91,0.0,-0.80,1.08529,-0.65904,1.26972
20170903,26.25,79.5,1.57,256.31,0.6,0.69,44.69,95.92,3.05,-0.80,1.16377,-0.61756,1.31747
20170904,26.9,79.5,1.51,317.25,0.48,0.66,55.29,95.99,4.22,-0.80,1.19081,-0.55830,1.31519
20170905,26.68,82.38,1.7,322.5,0.53,0.67,43.72,95.96,0.03,-0.80,1.16364,-0.48120,1.25922
20170906,26.12,81.5,1.16,227.38,0.27,0.66,32.72,95.91,0.0,-0.80,1.08223,-0.38744,1.14949
20170907,26.52,78.25,1.45,158.56,0.45,0.66,45.13,95.88,2.75,-0.80,0.94934,-0.27936,0.98959
20170908,27.05,80.12,1.01,146.31,0.55,0.67,49.12,95.89,2.32,-0.80,0.77056,-0.16016,0.78703
20170909,26.58,83.0,1.21,149.31,0.58,0.66,30.98,95.85,2.6,-0.80,0.55407,-0.03341,0.55508
20170910,27.21,79.38,1.74,140.19,0.55,0.64,42.01,95.9,0.0,-0.80,0.31028,0.09743,0.32522
20170911,27.14,81.12,1.83,125.81,0.58,0.62,38.44,96.0,0.05,-0.80,0.05119,0.22916,0.23480
20170912,27.26,77.5,1.55,150.06,0.59,0.63,40.51,96.09,0.53,-0.80,-0.21039,0.35873,0.41588
20170913,26.83,80.06,1.23,170.19,0.35,0.7,37.25,96.06,0.76,-0.80,-0.46166,0.48294,0.66811
20170914,26.41,82.69,1.3,206.19,0.43,0.72,47.99,95.93,4.19,-0.80,-0.69070,0.59810,0.91367
20170915,25.81,83.31,1.27,261.56,0.47,0.71,40.5,95.81,0.4,-0.80,-0.88713,0.69996,1.13002
20170916,26.3,81.94,1.55,269.88,0.52,0.69,52.6,95.73,1.52,-0.80,-1.04264,0.78391,1.30446
20170917,25.8,84.38,1.89,271.38,0.33,0.67,37.32,95.74,10.9,-0.80,-1.15131,0.84541,1.42836
20170918,25.1,84.88,2.67,264.5,0.42,0.66,34.85,95.77,0.01,-0.80,-1.20974,0.88055,1.49627
20170919,26.27,78.38,3.02,245.44,0.5,0.64,45.67,95.72,0.02,-0.80,-1.21701,0.88662,1.50573
20170920,26.15,80.5,2.86,222.56,0.44,0.63,42.26,95.56,0.0,-0.80,-1.17464,0.86241,1.45723
20170921,25.75,83.81,2.62,283.06,0.3,0.67,40.89,95.59,62.9,-0.80,-1.08640,0.80835,1.35414
20170922,25.84,80.56,2.11,305.0,0.51,0.69,56.64,95.86,0.37,-0.80,-0.95821,0.72638,1.20241
20170923,26.4,76.25,1.5,325.19,0.62,0.63,50.77,96.07,0.0,-0.80,-0.79781,0.61972,1.01023
20170924,26.58,74.19,1.7,305.75,0.61,0.61,49.42,96.06,0.0,-0.80,-0.61443,0.49275,0.78761
20170925,26.74,75.75,2.2,185.81,0.52,0.6,43.73,95.9,0.0,-0.80,-0.41816,0.35089,0.54588
20170926,26.5,78.12,2.06,160.19,0.59,0.6,32.04,95.9,0.0,-0.80,-0.21927,0.20060,0.29719
20170927,26.78,77.06,2.12,175.0,0.55,0.59,33.67,95.92,0.0,-0.80,-0.02743,0.04935,0.05646
20170928,26.81,79.0,1.76,167.0,0.43,0.62,38.78,95.83,1.81,-0.80,0.14899,-0.09454,0.17645
20170929,26.08,81.88,1.23,123.38,0.47,0.62,31.46,95.85,0.49,-0.80,0.30350,-0.22226,0.37618
20170930,26.98,74.44,0.98,156.62,0.51,0.61,31.88,95.98,0.07,-0.80,0.43172,-0.32509,0.54044
20171001,28.12,69.06,1.34,216.88,0.53,0.59,42.27,95.92,0.06,-0.63,0.53144,-0.39502,0.66218
20171002,27.04,76.31,1.2,137.81,0.45,0.63,39.4,95.86,24.98,-0.63,0.60225,-0.42550,0.73740
20171003,26.23,81.81,1.37,133.31,0.41,0.65,33.81,95.93,0.31,-0.63,0.64486,-0.41207,0.76528
20171004,26.83,74.12,1.87,146.69,0.53,0.62,43.24,95.96,0.0,-0.63,0.66020,-0.35289,0.74860
20171005,26.3,78.5,1.43,131.5,0.45,0.6,25.07,95.86,4.52,-0.63,0.64808,-0.24921,0.69434
20171006,25.9,84.69,1.96,50.88,0.29,0.61,22.05,95.84,3.73,-0.63,0.60566,-0.10603,0.61487
20171007,26.18,84.56,1.28,62.44,0.6,0.66,35.58,95.84,1.52,-0.63,0.52609,0.06655,0.53028
20171008,26.25,83.62,0.73,141.44,0.43,0.66,30.54,95.77,29.52,-0.63,0.39892,0.25039,0.47098
20171009,25.26,86.44,1.1,144.31,0.43,0.7,26.74,95.79,19.36,-0.63,0.21651,0.41706,0.46991
20171010,25.3,88.06,1.08,95.25,0.51,0.81,41.19,95.77,0.27,-0.63,-0.01323,0.53463,0.53479
20171011,26.22,80.44,0.9,149.56,0.55,0.71,55.34,95.83,1.25,-0.63,-0.26401,0.58555,0.64232
20171012,26.51,78.31,1.0,139.38,0.48,0.69,47.31,95.85,0.5,-0.63,-0.50794,0.57359,0.76617
20171013,26.39,81.81,0.88,120.88,0.53,0.67,38.27,95.81,0.0,-0.63,-0.72884,0.51155,0.89044
20171014,26.04,84.94,1.23,52.31,0.49,0.67,36.4,95.77,0.1,-0.63,-0.92060,0.41083,1.00811
20171015,25.94,84.94,1.52,41.19,0.43,0.67,32.94,95.87,0.01,-0.63,-1.08195,0.27989,1.11757
20171016,26.33,77.19,1.84,149.0,0.62,0.65,51.28,95.96,0.0,-0.63,-1.21330,0.12594,1.21982
20171017,25.98,67.31,1.77,227.69,0.59,0.62,52.58,95.96,0.31,-0.63,-1.31547,-0.04368,1.31619
20171018,24.53,69.06,1.97,144.62,0.56,0.62,41.43,95.92,0.41,-0.63,-1.38898,-0.22104,1.40646
20171019,24.39,64.69,1.56,243.19,0.6,0.61,42.51,95.86,0.0,-0.63,-1.43380,-0.39774,1.48795
20171020,25.58,70.31,1.25,271.75,0.46,0.6,33.84,95.9,0.0,-0.63,-1.44910,-0.56554,1.55554
20171021,25.63,74.12,2.03,273.12,0.45,0.6,38.25,95.98,9.93,-0.63,-1.39005,-0.80654,1.60709
20171022,25.73,81.5,1.82,290.81,0.43,0.62,27.03,96.04,0.14,-0.63,-1.27344,-1.01953,1.63128
20171023,26.52,71.31,1.64,128.06,0.52,0.59,37.08,96.17,0.0,-0.63,-1.10271,-1.19062,1.62282
20171024,25.12,56.69,1.43,124.69,0.65,0.58,35.5,96.39,0.0,-0.63,-0.88446,-1.30863,1.57949
20171025,24.97,58.56,1.05,150.25,0.63,0.57,36.42,96.52,0.0,-0.63,-0.62811,-1.36591,1.50341
20171026,25.08,68.0,1.45,147.19,0.66,0.57,32.96,96.56,0.03,-0.63,-0.34547,-1.35894,1.40216
20171027,25.48,64.5,0.84,112.69,0.62,0.56,29.5,96.45,0.01,-0.63,-0.05001,-1.28858,1.28955
20171028,24.86,63.56,1.45,103.94,0.58,0.56,27.92,96.46,0.0,-0.63,0.24390,-1.16005,1.18541
20171029,23.98,62.38,2.05,85.0,0.64,0.55,29.16,96.56,0.0,-0.63,0.52198,-0.98245,1.11251
20171030,23.88,61.69,1.82,89.38,0.65,0.55,27.4,96.55,0.0,-0.63,0.77091,-0.76814,1.08827
20171031,23.38,59.06,1.9,101.81,0.66,0.55,27.08,96.42,0.0,-0.63,0.97923,-0.53171,1.11427
20171101,23.15,59.69,1.88,77.81,0.65,0.54,24.49,96.46,0.0,-0.63,1.13812,-0.28887,1.17420
20171102,22.23,64.0,2.44,63.12,0.65,0.54,22.51,96.42,0.0,-0.63,1.24195,-0.05526,1.24318
20171103,22.2,62.44,2.23,70.94,0.65,0.54,21.75,96.34,0.0,-0.63,1.28869,0.15476,1.29795
20171104,22.19,63.69,2.01,66.25,0.7,0.53,21.72,96.38,0.0,-0.63,1.27993,0.32921,1.32159
20171105,23.15,70.31,2.35,78.75,0.7,0.52,18.29,96.44,0.0,-0.63,1.22077,0.45931,1.30432
20171106,23.05,63.88,1.68,74.88,0.71,0.52,21.52,96.46,0.0,-0.63,1.11932,0.54016,1.24284
20171107,22.84,63.56,1.63,92.56,0.7,0.5,19.13,96.48,0.0,-0.63,0.98614,0.57100,1.13952
20171108,23.28,63.25,1.74,93.31,0.68,0.49,17.88,96.47,0.0,-0.63,0.83331,0.55514,1.00129
20171109,22.88,60.0,1.73,88.81,0.68,0.48,16.91,96.37,0.0,-0.63,0.67358,0.49963,0.83866
20171110,22.4,58.38,2.08,84.19,0.66,0.46,15.13,96.39,0.0,-0.63,0.51935,0.41458,0.66453
20171111,21.68,55.69,2.33,66.94,0.65,0.45,13.89,96.41,0.04,-0.63,0.40284,0.28185,0.49165
20171112,21.81,55.25,1.83,60.5,0.6,0.45,13.97,96.26,0.23,-0.63,0.29505,0.16087,0.33605
20171113,22.62,60.38,1.55,68.5,0.65,0.44,12.02,96.11,0.0,-0.63,0.20624,0.05954,0.21467
20171114,24.04,72.5,1.78,67.0,0.58,0.44,8.03,96.02,0.0,-0.63,0.14636,-0.01682,0.14732
20171115,25.79,67.06,2.45,43.25,0.6,0.43,11.31,96.0,0.0,-0.63,0.12383,-0.06524,0.13996
20171116,25.11,65.38,2.4,40.62,0.63,0.42,10.86,96.09,0.0,-0.63,0.14436,-0.08394,0.16699
20171117,25.23,64.69,1.65,67.56,0.61,0.41,10.67,96.15,0.0,-0.63,0.20955,-0.06976,0.22086
20171118,25.91,59.75,1.57,76.62,0.6,0.41,11.31,96.22,0.0,-0.63,0.31407,-0.01308,0.31434
20171119,25.64,59.19,1.76,63.38,0.57,0.4,9.71,96.36,0.31,-0.63,0.43791,0.10898,0.45127
20171120,26.0,60.56,1.92,64.81,0.58,0.39,9.95,96.43,0.0,-0.63,0.53521,0.31972,0.62344
20171121,25.98,63.5,1.76,89.69,0.52,0.39,10.62,96.37,0.0,-0.63,0.57145,0.58460,0.81751
20171122,26.25,68.94,1.02,178.31,0.57,0.41,14.28,96.29,1.33,-0.63,0.57759,0.83879,1.01842
20171123,26.38,59.06,1.79,186.0,0.53,0.41,11.33,96.24,0.0,-0.63,0.58544,1.05988,1.21082
20171124,24.9,60.31,1.56,59.81,0.52,0.4,9.83,96.42,0.0,-0.63,0.59926,1.24309,1.37999
20171125,23.0,52.06,1.98,79.88,0.63,0.39,9.42,96.52,0.0,-0.63,0.61250,1.38324,1.51278
20171126,22.03,47.69,1.52,98.44,0.64,0.38,9.04,96.62,0.0,-0.63,0.61610,1.47496,1.59847
20171127,21.63,44.31,1.49,84.75,0.69,0.37,8.46,96.48,0.0,-0.63,0.60102,1.51464,1.62953
20171128,21.76,39.81,1.78,95.38,0.66,0.36,8.32,96.45,0.0,-0.63,0.55938,1.50142,1.60224
20171129,21.48,50.31,2.09,121.5,0.66,0.34,6.75,96.54,0.0,-0.63,0.48529,1.43744,1.51715
20171130,21.7,53.19,1.93,114.31,0.68,0.34,5.99,96.47,0.21,-0.63,0.37556,1.32754,1.37964
20171201,22.05,49.88,2.36,108.25,0.63,0.33,5.22,96.41,0.0,-0.73,0.22999,1.17857,1.20080
20171202,21.47,56.81,2.29,109.56,0.6,0.32,4.09,96.49,0.0,-0.73,0.05150,0.99861,0.99993
20171203,20.93,57.62,2.14,114.69,0.66,0.32,4.1,96.5,0.0,-0.73,-0.15420,0.79601,0.81081
20171204,21.09,55.06,2.23,126.12,0.62,0.31,3.92,96.37,0.0,-0.73,-0.37907,0.57866,0.69176
20171205,22.09,56.38,2.95,137.25,0.61,0.3,3.2,96.25,0.0,-0.73,-0.61336,0.35326,0.70781
20171206,23.45,58.0,2.29,139.38,0.59,0.3,3.01,96.19,0.41,-0.73,-0.84635,0.12496,0.85553
