date,T2M,RH2M,WS2M,WD2M,ALLSKY_KT,GWETTOP,EVLAND,PRECIPITATIONCAL,MEI,PC1,PC2,amplitude
20180219,25.58,29.81,1.29,131.56,0.62,0.29,5.38,0.0,-0.70,0.37842,-1.30890,1.36251
20180220,26.26,34.44,1.46,106.31,0.6,0.27,3.84,0.0,-0.70,0.50003,-1.16692,1.26954
20180221,27.09,35.19,1.7,73.69,0.56,0.26,3.08,0.0,-0.70,0.63003,-1.01761,1.19685
20180222,26.87,31.81,1.48,81.25,0.59,0.25,2.89,0.0,-0.70,0.77145,-0.84438,1.14373
20180223,27.3,29.81,1.72,114.0,0.62,0.23,2.56,0.0,-0.70,0.91406,-0.62841,1.10924
20180224,27.76,30.44,2.16,129.19,0.67,0.23,2.21,0.0,-0.70,1.02567,-0.37608,1.09245
20180225,27.82,27.25,1.72,127.0,0.69,0.22,2.26,0.0,-0.70,1.08408,-0.13414,1.09234
20180226,28.82,25.5,1.59,109.25,0.61,0.21,1.89,0.0,-0.70,1.10587,0.06248,1.10764
20180227,28.26,26.62,1.89,42.5,0.69,0.2,1.71,0.0,-0.70,1.11604,0.21476,1.13651
20180228,27.83,20.19,1.78,56.81,0.72,0.2,1.89,0.0,-0.70,1.12776,0.33499,1.17646
20180301,28.53,19.69,1.59,85.88,0.72,0.2,1.66,0.0,-0.79,1.16264,0.38886,1.22594
20180302,29.94,20.69,1.34,95.25,0.68,0.19,1.54,0.0,-0.79,1.19263,0.45908,1.27794
20180303,30.45,20.81,1.14,187.94,0.62,0.18,1.37,0.0,-0.79,1.22484,0.51722,1.32957
20180304,30.51,20.56,0.84,158.81,0.62,0.18,1.21,0.0,-0.79,1.25545,0.56366,1.37618
20180305,30.08,20.0,2.07,202.5,0.59,0.17,1.05,0.0,-0.79,1.28014,0.59871,1.41322
20180306,29.32,22.0,1.52,189.88,0.6,0.17,1.04,0.0,-0.79,1.29448,0.62306,1.43662
20180307,29.45,24.69,2.14,85.25,0.58,0.16,0.8,0.0,-0.79,1.29439,0.63815,1.44315
20180308,29.36,26.62,2.78,120.19,0.56,0.16,0.61,0.02,-0.79,1.27650,0.64638,1.43082
20180309,29.59,26.06,1.64,89.75,0.55,0.16,0.75,0.0,-0.79,1.23823,0.65121,1.39903
20180310,30.08,25.56,1.58,102.75,0.51,0.16,0.71,0.01,-0.79,1.17778,0.65726,1.34876
20180311,29.96,27.81,1.33,163.69,0.38,0.16,1.94,0.0,-0.79,1.09347,0.67027,1.28256
20180312,30.34,28.31,1.19,159.31,0.55,0.18,1.62,0.0,-0.79,0.98230,0.69681,1.20435
20180313,30.01,27.69,1.58,155.19,0.63,0.17,1.33,0.0,-0.79,0.83750,0.74261,1.11932
20180314,31.15,21.25,1.62,178.44,0.62,0.17,1.34,0.0,-0.79,0.64773,0.80550,1.03363
20180315,30.64,23.69,2.77,274.5,0.38,0.16,1.54,1.27,-0.79,0.41189,0.86069,0.95417
20180316,27.2,42.38,1.91,212.31,0.13,0.23,4.72,4.44,-0.79,0.16928,0.87190,0.88818
20180317,27.29,46.0,0.95,141.38,0.62,0.32,7.58,0.0,-0.79,-0.03280,0.84186,0.84250
20180318,29.17,32.25,1.73,112.25,0.61,0.3,6.41,0.0,-0.79,-0.19049,0.79994,0.82231
20180319,30.3,27.75,1.9,98.25,0.59,0.27,5.07,0.17,-0.79,-0.31996,0.76557,0.82975
20180320,30.69,28.81,0.91,184.88,0.57,0.26,3.76,0.0,-0.79,-0.43391,0.74624,0.86323
20180321,31.58,27.25,2.02,241.75,0.59,0.24,3.59,0.0,-0.79,-0.53888,0.74343,0.91819
20180322,30.3,20.88,2.59,320.94,0.7,0.23,3.39,0.0,-0.79,-0.63750,0.75552,0.98854
20180323,29.56,17.31,2.38,333.25,0.7,0.21,3.06,0.0,-0.79,-0.73044,0.77895,1.06785
20180324,30.22,17.19,2.3,127.31,0.69,0.2,2.66,0.0,-0.79,-0.81747,0.80872,1.14991
20180325,30.29,16.88,2.5,21.25,0.69,0.2,2.07,0.0,-0.79,-0.89804,0.83873,1.22880
20180326,31.02,14.44,1.85,122.38,0.7,0.19,2.01,0.0,-0.79,-0.97153,0.86212,1.29889
20180327,32.02,12.88,1.18,241.75,0.7,0.18,1.67,0.0,-0.79,-1.03731,0.87167,1.35493
20180328,32.62,12.81,1.27,278.75,0.69,0.17,1.52,0.0,-0.79,-1.09459,0.86020,1.39215
20180329,31.31,12.56,1.22,212.12,0.66,0.17,1.46,0.0,-0.79,-1.14220,0.82098,1.40664
20180330,32.77,11.75,1.35,242.69,0.68,0.16,1.61,0.0,-0.79,-1.17826,0.74823,1.39576
20180331,33.04,21.69,1.18,211.19,0.67,0.16,1.22,0.0,-0.79,-1.19967,0.63763,1.35860
20180401,32.93,30.56,2.02,246.94,0.6,0.16,0.77,0.0,-1.29,-1.20205,0.48607,1.29661
20180402,32.06,19.81,1.67,199.31,0.68,0.15,1.12,0.0,-1.29,-1.17783,0.29520,1.21426
20180403,32.04,32.5,1.92,107.62,0.63,0.15,1.08,0.0,-1.29,-1.11769,0.07041,1.11990
20180404,33.0,26.81,1.53,156.81,0.6,0.15,0.85,0.0,-1.29,-1.01128,-0.17679,1.02661
20180405,33.37,26.62,2.45,226.06,0.59,0.14,0.73,0.01,-1.29,-0.85049,-0.42807,0.95215
20180406,32.83,28.5,1.72,244.94,0.5,0.15,0.92,3.19,-1.29,-0.63438,-0.66046,0.91577
20180407,33.9,25.88,2.07,191.06,0.49,0.15,1.04,0.7,-1.29,-0.37236,-0.85221,0.93001
20180408,31.96,36.06,3.67,197.94,0.42,0.19,2.68,0.42,-1.29,-0.08245,-0.98901,0.99244
20180409,32.41,33.44,2.19,175.88,0.62,0.2,1.88,0.12,-1.29,0.21444,-1.06588,1.08724
20180410,32.98,32.75,2.19,151.5,0.62,0.19,1.75,0.92,-1.29,0.49943,-1.08450,1.19397
20180411,32.63,34.69,1.79,164.25,0.61,0.27,6.92,9.95,-1.29,0.75749,-1.04960,1.29439
20180412,33.52,30.5,1.52,144.06,0.65,0.27,6.88,0.15,-1.29,0.97725,-0.96677,1.37465
20180413,33.96,28.81,2.38,158.44,0.61,0.24,4.84,0.18,-1.29,1.15034,-0.84178,1.42544
20180414,34.75,28.44,2.37,164.12,0.55,0.23,3.91,0.17,-1.29,1.27095,-0.68063,1.44172
20180415,34.47,32.38,3.61,153.75,0.59,0.23,4.64,0.26,-1.29,1.33562,-0.48987,1.42262
20180416,34.91,30.62,1.55,104.12,0.65,0.23,5.08,0.0,-1.29,1.34330,-0.27673,1.37151
20180417,36.21,26.38,1.34,209.19,0.61,0.22,4.14,0.01,-1.29,1.29527,-0.04923,1.29620
20180418,36.39,21.44,1.89,315.5,0.68,0.2,3.42,0.0,-1.29,1.19509,0.18398,1.20917
20180419,35.19,13.75,2.27,338.88,0.71,0.2,3.02,0.0,-1.29,1.04843,0.41380,1.12714
20180420,35.05,15.44,2.37,304.31,0.71,0.19,2.4,0.0,-1.29,0.86267,0.63104,1.06884
20180421,34.69,17.88,2.88,328.19,0.7,0.17,1.96,0.0,-1.29,0.64649,0.82672,1.04948
20180422,35.14,17.5,1.3,140.88,0.69,0.17,1.88,0.04,-1.29,0.40931,0.99242,1.07351
20180423,35.04,14.94,1.51,250.56,0.68,0.16,1.73,0.0,-1.29,0.16079,1.12067,1.13215
20180424,34.25,12.88,2.37,136.75,0.69,0.16,1.41,0.0,-1.29,-0.08968,1.20526,1.20859
20180425,33.7,25.25,1.6,106.0,0.7,0.15,1.19,0.0,-1.29,-0.33330,1.24156,1.28552
