date,T2M,RH2M,WS2M,WD2M,ALLSKY_KT,GWETTOP,EVLAND,PRECIPITATIONCAL,MEI,PC1,PC2,amplitude
20200317,30.51,40.75,1.89,119.81,0.67,0.29,5.53,0.0,0.15,-0.10004,-0.31940,0.33470
20200318,31.23,35.44,1.11,142.25,0.66,0.27,5.44,3.86,0.15,-0.00797,-0.32455,0.32464
20200319,29.69,40.19,1.32,165.88,0.63,0.3,8.3,0.0,0.15,0.06433,-0.29701,0.30389
20200320,30.37,42.88,1.56,133.5,0.63,0.31,7.26,0.46,0.15,0.11679,-0.24361,0.27016
20200321,30.24,36.81,2.89,234.19,0.62,0.3,5.97,0.0,0.15,0.15134,-0.16799,0.22611
20200322,28.98,32.5,1.73,223.81,0.66,0.27,4.97,0.0,0.15,0.17058,-0.07285,0.18549
20200323,29.75,39.12,1.55,89.5,0.64,0.3,8.14,0.0,0.15,0.17749,0.03884,0.18169
20200324,30.58,42.31,2.05,119.88,0.66,0.28,5.21,0.0,0.15,0.17506,0.16317,0.23932
20200325,31.03,39.25,1.99,130.31,0.64,0.27,4.76,0.0,0.15,0.16589,0.29513,0.33856
20200326,31.37,38.88,1.62,127.44,0.66,0.26,3.94,0.0,0.15,0.15179,0.42864,0.45472
20200327,32.16,33.31,1.74,162.12,0.68,0.25,3.6,0.0,0.15,0.13345,0.55690,0.57267
20200328,32.26,32.69,1.53,97.12,0.66,0.24,4.58,0.0,0.15,0.11021,0.67282,0.68178
20200329,32.51,39.06,2.05,38.31,0.62,0.3,8.34,0.0,0.15,0.08014,0.76944,0.77360
20200330,32.26,40.69,2.08,42.88,0.61,0.29,6.67,0.0,0.15,0.04024,0.84040,0.84136
20200331,32.49,38.25,1.37,107.06,0.56,0.27,5.48,0.0,0.15,-0.01296,0.88011,0.88020
20200401,33.19,31.12,1.39,145.44,0.56,0.26,5.13,0.0,-0.11,-0.08327,0.88365,0.88756
20200402,33.65,28.62,1.17,82.19,0.59,0.24,4.25,0.44,-0.11,-0.17149,0.84692,0.86410
20200403,33.72,32.38,1.97,154.19,0.39,0.23,3.13,2.53,-0.11,-0.27582,0.76634,0.81447
20200404,31.48,37.0,2.23,202.25,0.44,0.26,4.27,0.01,-0.11,-0.38996,0.63950,0.74902
20200405,32.21,32.19,2.01,132.06,0.55,0.26,4.26,0.0,-0.11,-0.50286,0.46670,0.68606
20200406,33.26,35.5,1.76,166.56,0.62,0.26,5.95,2.89,-0.11,-0.60106,0.25319,0.65221
20200407,34.08,34.31,1.43,195.06,0.58,0.27,5.95,1.69,-0.11,-0.67333,0.01011,0.67341
20200408,34.2,32.44,1.57,177.69,0.66,0.25,4.95,0.01,-0.11,-0.71457,-0.24751,0.75622
20200409,33.42,37.06,1.93,155.75,0.64,0.25,5.03,0.0,-0.11,-0.72584,-0.50412,0.88373
20200410,33.47,32.44,2.42,141.0,0.65,0.24,4.28,0.0,-0.11,-0.71144,-0.74597,1.03083
20200411,33.48,28.5,2.09,112.94,0.68,0.23,3.36,0.0,-0.11,-0.67602,-0.96164,1.17548
20200412,33.75,26.69,1.76,106.5,0.64,0.22,2.7,0.04,-0.11,-0.62317,-1.14178,1.30077
20200413,34.23,26.69,1.8,113.25,0.59,0.21,2.45,0.18,-0.11,-0.55527,-1.27893,1.39427
20200414,34.01,25.5,2.23,130.94,0.66,0.21,3.0,0.0,-0.11,-0.47391,-1.36763,1.44741
20200415,33.8,27.19,2.02,146.25,0.6,0.2,2.1,0.0,-0.11,-0.38043,-1.40457,1.45518
20200416,34.21,25.81,2.12,156.5,0.63,0.2,2.07,0.0,-0.11,-0.27634,-1.38885,1.41608
20200417,34.58,29.12,2.28,142.88,0.64,0.19,1.76,0.0,-0.11,-0.16367,-1.32199,1.33208
20200418,35.01,32.56,2.78,164.62,0.64,0.18,2.05,3.11,-0.11,-0.04509,-1.20782,1.20866
20200419,34.41,32.81,2.41,154.94,0.45,0.18,2.04,3.69,-0.11,0.07599,-1.05227,1.05501
20200420,35.32,31.12,2.38,159.62,0.57,0.18,2.49,0.3,-0.11,0.19544,-0.86295,0.88481
20200421,35.76,29.25,2.81,205.62,0.63,0.18,2.16,0.0,-0.11,0.30852,-0.64870,0.71833
20200422,34.8,31.5,2.88,182.31,0.66,0.18,1.17,0.0,-0.11,0.41006,-0.41908,0.58633
20200423,35.41,36.69,2.56,169.25,0.66,0.17,1.08,0.0,-0.11,0.49477,-0.18396,0.52786
20200424,35.73,36.88,3.48,183.62,0.62,0.2,3.36,0.0,-0.11,0.55760,0.04687,0.55957
20200425,35.49,38.19,2.43,138.12,0.64,0.22,4.45,0.0,-0.11,0.59430,0.26403,0.65031
20200426,32.98,52.31,3.98,163.88,0.65,0.37,23.2,0.0,-0.11,0.60197,0.45877,0.75686
20200427,31.7,55.12,3.52,152.94,0.63,0.44,24.76,0.0,-0.11,0.57968,0.62323,0.85114
20200428,31.56,51.62,2.37,122.88,0.65,0.42,25.48,2.84,-0.11,0.52905,0.75071,0.91840
20200429,32.63,43.69,1.71,135.44,0.65,0.39,21.67,0.0,-0.11,0.45453,0.83613,0.95169
20200430,34.03,36.69,1.77,133.44,0.6,0.34,14.01,0.0,-0.11,0.35638,0.87432,0.94416
20200501,35.25,34.56,2.04,157.25,0.62,0.3,9.97,0.0,-0.24,0.25645,0.86958,0.90661
20200502,34.69,37.94,2.02,188.88,0.62,0.34,16.93,0.0,-0.24,0.16040,0.82233,0.83782
20200503,35.61,31.75,2.12,161.56,0.67,0.3,11.05,0.0,-0.24,0.07895,0.73883,0.74303
20200504,36.51,33.19,2.32,201.19,0.63,0.27,7.25,0.0,-0.24,0.02088,0.62818,0.62852
20200505,36.49,32.0,2.68,203.75,0.65,0.25,5.12,0.0,-0.24,-0.00799,0.50117,0.50124
20200506,35.66,38.56,3.08,149.19,0.59,0.27,6.96,0.09,-0.24,-0.00503,0.36906,0.36910
20200507,34.01,43.56,2.62,128.81,0.62,0.4,24.22,0.94,-0.24,0.02950,0.24248,0.24427
20200508,34.78,42.56,2.23,189.62,0.59,0.39,20.07,0.61,-0.24,0.09299,0.13069,0.16040
20200509,35.81,35.75,2.49,132.31,0.57,0.34,15.7,0.86,-0.24,0.18101,0.04124,0.18565
20200510,34.76,36.38,2.18,217.81,0.45,0.31,8.85,0.14,-0.24,0.28763,-0.02020,0.28834
20200511,34.46,32.31,2.17,70.62,0.57,0.28,7.17,0.64,-0.24,0.40567,-0.04986,0.40872
20200512,35.01,36.0,2.45,144.0,0.65,0.27,6.84,0.0,-0.24,0.52684,-0.04595,0.52884
20200513,34.81,36.62,2.74,134.19,0.64,0.27,6.22,0.0,-0.24,0.64191,-0.00885,0.64197
20200514,35.58,33.25,2.4,132.94,0.65,0.25,4.81,0.0,-0.24,0.74111,0.05840,0.74341
20200515,35.83,34.5,2.14,114.69,0.6,0.23,3.96,2.35,-0.24,0.81494,0.14956,0.82855
20200516,36.25,35.06,2.28,108.69,0.59,0.26,7.25,1.14,-0.24,0.85544,0.25494,0.89262
20200517,35.64,37.19,2.73,67.75,0.55,0.28,8.44,0.12,-0.24,0.85759,0.36195,0.93084
20200518,36.05,31.06,2.34,54.62,0.52,0.27,6.8,0.99,-0.24,0.82023,0.45694,0.93892
20200519,35.91,28.25,3.2,88.56,0.49,0.25,5.78,0.47,-0.24,0.74586,0.52746,0.91352
20200520,35.4,22.44,2.7,209.06,0.62,0.23,4.53,0.0,-0.24,0.63950,0.56429,0.85287
20200521,35.44,14.38,3.15,211.81,0.67,0.22,3.96,0.0,-0.24,0.50735,0.56235,0.75739
20200522,36.02,15.5,2.38,177.94,0.7,0.2,3.22,0.0,-0.24,0.35584,0.52059,0.63058
20200523,36.9,21.94,1.91,131.25,0.7,0.19,2.62,0.0,-0.24,0.19133,0.44142,0.48110
20200524,36.94,31.69,2.2,176.44,0.65,0.18,1.57,0.0,-0.24,0.02013,0.32997,0.33058
20200525,37.8,30.81,2.63,161.88,0.62,0.18,1.69,0.0,-0.24,-0.15129,0.19332,0.24548
20200526,37.73,35.69,2.88,162.56,0.62,0.17,1.39,2.34,-0.24,-0.31620,0.03979,0.31869
20200527,38.29,33.31,2.73,195.06,0.66,0.16,1.15,0.0,-0.24,-0.46762,-0.12174,0.48321
20200528,38.87,25.56,2.4,272.81,0.7,0.16,1.38,0.0,-0.24,-0.59855,-0.28248,0.66186
20200529,38.13,33.12,2.71,207.31,0.64,0.16,1.64,14.44,-0.24,-0.70235,-0.43418,0.82571
20200530,32.12,50.5,2.66,110.5,0.36,0.4,16.44,1.18,-0.24,-0.77354,-0.56927,0.96043
20200531,32.4,55.12,2.35,158.38,0.39,0.48,18.54,11.98,-0.24,-0.80886,-0.68073,1.05719
20200601,29.23,71.81,1.12,173.62,0.45,0.63,27.24,3.3,-0.73,-0.80856,-0.76170,1.11084
20200602,28.91,67.12,1.38,209.06,0.5,0.59,26.84,2.92,-0.73,-0.77761,-0.80555,1.11964
20200603,28.46,71.5,2.34,178.0,0.54,0.62,31.52,0.37,-0.73,-0.72545,-0.80694,1.08510
20200604,30.83,60.94,4.2,221.88,0.52,0.54,33.95,0.05,-0.73,-0.66361,-0.76383,1.01183
20200605,31.67,55.75,1.97,274.81,0.63,0.52,32.62,0.0,-0.73,-0.60186,-0.67906,0.90739
20200606,32.38,52.25,2.7,292.56,0.65,0.51,33.11,0.07,-0.73,-0.54553,-0.56028,0.78199
20200607,32.29,53.25,2.58,309.19,0.6,0.5,30.66,0.0,-0.73,-0.49535,-0.41843,0.64843
20200608,32.43,50.38,3.5,317.94,0.58,0.5,31.21,0.02,-0.73,-0.44913,-0.26604,0.52201
20200609,31.95,52.69,2.64,313.25,0.6,0.58,38.85,7.12,-0.73,-0.40372,-0.11577,0.42000
20200610,30.37,69.69,2.54,300.0,0.54,0.73,46.75,27.66,-0.73,-0.35643,0.02055,0.35703
20200611,28.05,81.81,3.46,290.56,0.27,0.83,39.16,18.99,-0.73,-0.30573,0.13277,0.33331
20200612,26.63,80.0,3.49,281.5,0.3,0.73,38.44,8.28,-0.73,-0.25140,0.21310,0.32956
20200613,28.19,76.06,2.87,256.56,0.47,0.65,38.65,0.66,-0.73,-0.19441,0.25658,0.32191
20200614,28.08,76.94,2.79,230.88,0.48,0.64,31.33,0.42,-0.73,-0.13658,0.26146,0.29499
20200615,28.13,80.44,2.42,259.62,0.43,0.76,36.71,33.61,-0.73,-0.08017,0.22924,0.24285
20200616,28.51,79.69,2.87,257.81,0.36,0.8,57.93,22.29,-0.73,-0.02757,0.16442,0.16672
20200617,27.74,80.12,2.48,243.19,0.33,0.73,37.89,2.37,-0.73,0.01899,0.07410,0.07650
20200618,28.4,76.81,3.17,256.0,0.48,0.75,59.04,15.6,-0.73,0.05765,-0.03276,0.06631
20200619,28.84,75.31,3.23,276.19,0.42,0.71,48.95,0.86,-0.73,0.08701,-0.14612,0.17007
20200620,28.06,77.38,3.62,289.25,0.41,0.73,40.76,4.3,-0.73,0.10617,-0.25578,0.27694
20200621,27.72,79.0,3.95,288.5,0.41,0.73,45.76,0.89,-0.73,0.11480,-0.35219,0.37043
20200622,27.71,78.62,3.39,286.12,0.25,0.71,40.4,1.22,-0.73,0.11307,-0.42726,0.44197
20200623,28.4,76.75,2.3,251.56,0.49,0.72,45.6,0.0,-0.73,0.10164,-0.47496,0.48571
20200624,29.57,72.19,1.42,178.06,0.62,0.69,50.61,0.38,-0.73,0.08152,-0.49177,0.49848
20200625,29.58,70.88,2.79,164.19,0.61,0.67,56.13,0.0,-0.73,0.05396,-0.47692,0.47996
20200626,29.23,73.0,2.27,157.0,0.51,0.66,50.55,0.01,-0.73,0.02021,-0.43236,0.43283
20200627,29.23,75.5,2.23,177.31,0.57,0.66,44.82,22.37,-0.73,-0.01853,-0.36260,0.36307
20200628,28.76,80.44,1.37,229.81,0.59,0.7,40.35,0.02,-0.73,-0.06105,-0.27416,0.28088
20200629,27.49,85.0,1.66,206.0,0.5,0.72,26.48,12.92,-0.73,-0.10572,-0.17486,0.20434
20200630,28.0,78.5,1.5,151.0,0.51,0.7,45.65,5.47,-0.73,-0.14977,-0.07277,0.16651
20200701,28.78,77.88,1.98,245.88,0.46,0.73,55.55,25.43,-1.00,-0.18868,0.02476,0.19030
20200702,28.41,79.94,2.46,267.31,0.55,0.7,39.26,2.32,-1.00,-0.21620,0.11176,0.24338
20200703,27.14,85.38,2.87,268.81,0.48,0.78,30.58,13.45,-1.00,-0.22528,0.18369,0.29068
20200704,26.32,84.19,3.36,243.69,0.34,0.81,38.91,12.41,-1.00,-0.20952,0.23706,0.31638
20200705,26.12,86.38,3.41,245.25,0.23,0.85,33.54,17.59,-1.00,-0.16459,0.26900,0.31535
20200706,26.85,81.75,2.84,241.75,0.27,0.78,40.92,3.97,-1.00,-0.08909,0.27714,0.29111
20200707,27.8,78.12,2.7,220.56,0.53,0.74,53.09,0.25,-1.00,0.01517,0.25991,0.26035
20200708,28.52,74.38,2.04,223.12,0.51,0.73,57.19,1.41,-1.00,0.14346,0.21693,0.26007
20200709,27.83,79.25,2.11,261.81,0.41,0.79,41.9,15.1,-1.00,0.28870,0.14940,0.32506
20200710,26.39,86.56,3.17,253.56,0.32,0.84,40.9,3.22,-1.00,0.44229,0.06043,0.44640
20200711,27.91,80.12,2.29,260.5,0.48,0.77,53.79,0.46,-1.00,0.59505,-0.04499,0.59675
20200712,27.96,79.06,2.17,264.06,0.41,0.78,45.48,4.08,-1.00,0.73807,-0.16013,0.75524
20200713,26.91,86.62,1.28,236.38,0.33,0.8,28.88,9.84,-1.00,0.86353,-0.27696,0.90685
20200714,26.86,85.56,1.66,285.25,0.28,0.84,35.77,42.51,-1.00,0.96522,-0.38670,1.03980
20200715,26.73,88.06,2.09,246.88,0.34,0.85,36.01,10.93,-1.00,1.03887,-0.48051,1.14462
20200716,26.25,86.94,3.15,230.75,0.32,0.85,43.65,0.74,-1.00,1.08222,-0.55023,1.21406
20200717,27.37,78.38,2.61,213.19,0.55,0.8,69.37,15.24,-1.00,1.09472,-0.58903,1.24313
20200718,28.09,78.88,1.91,210.69,0.57,0.79,66.15,1.46,-1.00,1.07720,-0.59207,1.22919
20200719,28.1,83.12,1.23,234.06,0.44,0.84,46.26,9.55,-1.00,1.03130,-0.55693,1.17207
20200720,27.46,85.5,1.98,205.94,0.48,0.87,40.55,10.69,-1.00,0.95906,-0.48381,1.07418
20200721,27.15,85.38,1.33,182.5,0.53,0.86,32.73,0.64,-1.00,0.86253,-0.37553,0.94074
20200722,27.42,85.88,1.82,193.19,0.45,0.88,41.03,27.63,-1.00,0.74376,-0.23711,0.78064
20200723,26.26,88.69,1.62,235.94,0.22,0.89,30.42,24.94,-1.00,0.60494,-0.07519,0.60959
20200724,26.63,86.94,1.87,195.62,0.41,0.89,48.77,20.12,-1.00,0.44869,0.10277,0.46031
20200725,26.46,86.06,1.83,192.88,0.4,0.89,39.57,2.88,-1.00,0.27831,0.28928,0.40142
20200726,28.05,78.69,1.27,232.62,0.62,0.84,60.2,1.29,-1.00,0.09771,0.47731,0.48721
20200727,27.69,82.38,2.05,269.94,0.62,0.84,49.7,0.21,-1.00,-0.08878,0.66053,0.66647
20200728,27.51,86.25,1.38,291.25,0.35,0.85,31.77,5.41,-1.00,-0.27667,0.83329,0.87802
20200729,26.6,87.75,2.09,260.75,0.52,0.89,34.34,1.81,-1.00,-0.46152,0.99060,1.09283
20200730,27.71,83.31,1.54,151.69,0.55,0.85,58.62,0.18,-1.00,-0.63895,1.12805,1.29644
20200731,27.75,84.12,2.06,163.44,0.59,0.84,57.07,0.52,-1.00,-0.80435,1.24242,1.48006
20200801,27.96,85.69,1.47,195.44,0.34,0.85,45.31,7.09,-0.99,-0.95429,1.33025,1.63715
20200802,27.13,88.38,1.94,269.06,0.59,0.9,35.75,20.76,-0.99,-1.08537,1.38931,1.76301
20200803,26.48,89.88,2.35,274.0,0.45,0.91,33.57,4.39,-0.99,-1.19509,1.41798,1.85444
20200804,26.33,88.31,3.25,244.62,0.32,0.88,45.7,13.46,-0.99,-1.28228,1.41514,1.90968
20200805,26.42,89.12,2.87,234.12,0.34,0.88,35.11,4.0,-0.99,-1.34723,1.37994,1.92854
20200806,27.58,83.12,3.08,211.81,0.48,0.86,67.84,2.36,-0.99,-1.39159,1.31182,1.91243
20200807,27.78,83.81,2.52,229.5,0.55,0.86,66.91,0.54,-0.99,-1.41804,1.21057,1.86449
20200808,27.01,85.81,2.41,267.88,0.4,0.86,38.76,3.01,-0.99,-1.42975,1.07650,1.78970
20200809,26.76,87.5,3.03,280.5,0.23,0.9,53.46,10.49,-0.99,-1.42977,0.91060,1.69512
20200810,26.29,88.06,3.07,269.19,0.12,0.95,55.63,36.88,-0.99,-1.42044,0.71478,1.59014
20200811,26.34,89.56,2.85,256.88,0.36,0.91,40.13,0.93,-0.99,-1.40291,0.49199,1.48667
20200812,25.71,91.69,3.36,262.44,0.25,0.95,33.4,17.13,-0.99,-1.37683,0.24635,1.39869
20200813,25.98,90.06,3.77,269.88,0.14,0.97,56.56,29.47,-0.99,-1.34021,-0.01676,1.34032
20200814,25.32,91.38,4.1,253.88,0.17,0.97,38.53,42.82,-0.99,-1.28962,-0.29070,1.32198
20200815,25.35,92.56,3.81,251.19,0.16,0.99,43.22,35.83,-0.99,-1.22052,-0.56758,1.34604
20200816,25.23,92.25,3.22,265.94,0.15,0.98,36.9,49.13,-0.99,-1.12798,-0.83836,1.40541
20200817,25.88,88.5,3.77,266.94,0.22,0.97,81.24,9.63,-0.99,-1.00766,-1.09300,1.48661
20200818,26.28,88.31,2.86,273.25,0.38,0.96,70.64,15.82,-0.99,-0.85697,-1.32084,1.57449
20200819,26.12,91.25,2.67,272.5,0.17,0.98,52.25,69.7,-0.99,-0.67626,-1.51139,1.65579
20200820,25.87,92.19,3.84,267.5,0.12,0.98,51.05,23.48,-0.99,-0.46948,-1.65547,1.72075
20200821,26.05,91.12,3.46,243.44,0.39,0.98,55.19,9.4,-0.99,-0.24396,-1.74657,1.76352
20200822,26.52,89.19,2.91,223.19,0.46,0.96,70.74,0.33,-0.99,-0.00909,-1.78206,1.78209
20200823,27.09,86.81,2.08,218.25,0.55,0.95,71.96,3.82,-0.99,0.22567,-1.76356,1.77794
20200824,27.19,86.56,2.31,240.06,0.59,0.95,72.94,0.38,-0.99,0.45240,-1.69630,1.75559
20200825,27.23,85.44,1.89,281.25,0.56,0.94,55.13,1.38,-0.99,0.66549,-1.58805,1.72186
20200826,26.36,88.81,1.8,318.62,0.33,0.95,49.57,4.34,-0.99,0.86146,-1.44789,1.68478
20200827,25.35,90.5,2.21,291.5,0.25,0.95,41.76,5.27,-0.99,1.03822,-1.28517,1.65214
20200828,25.4,88.81,1.86,259.19,0.35,0.94,43.38,0.08,-0.99,1.19430,-1.10886,1.62970
20200829,26.84,86.62,2.08,261.62,0.46,0.94,70.6,14.4,-0.99,1.32825,-0.92703,1.61976
20200830,27.09,85.06,1.73,247.44,0.61,0.93,61.1,0.0,-0.99,1.43833,-0.74653,1.62052
20200831,27.26,82.88,1.55,274.25,0.64,0.92,52.62,0.0,-0.99,1.52250,-0.57272,1.62666
20200901,26.98,87.5,1.69,281.56,0.55,0.91,40.36,0.57,-1.19,1.57857,-0.40941,1.63080
20200902,25.82,89.69,1.48,73.75,0.4,0.95,29.08,3.81,-1.19,1.60442,-0.25891,1.62518
20200903,26.59,84.19,1.06,157.25,0.62,0.92,62.38,1.13,-1.19,1.59835,-0.12221,1.60301
20200904,26.96,85.75,1.28,150.62,0.6,0.91,60.65,0.0,-1.19,1.55931,0.00061,1.55931
20200905,27.49,84.19,0.95,165.5,0.45,0.91,47.38,0.69,-1.19,1.48720,0.11002,1.49126
20200906,27.47,84.75,1.38,192.31,0.59,0.91,54.08,0.0,-1.19,1.38300,0.20662,1.39835
20200907,27.59,82.0,0.97,138.31,0.56,0.91,55.13,0.0,-1.19,1.24897,0.29097,1.28241
20200908,27.87,80.56,0.66,138.69,0.6,0.91,39.88,3.05,-1.19,1.08861,0.36347,1.14769
20200909,27.65,83.69,1.01,152.69,0.48,0.9,56.95,3.61,-1.19,0.90670,0.42447,1.00114
20200910,26.76,86.12,0.9,167.88,0.45,0.91,29.15,15.37,-1.19,0.70905,0.47439,0.85311
20200911,27.17,85.19,0.96,187.94,0.38,0.91,45.26,9.79,-1.19,0.50237,0.51364,0.71847
20200912,26.76,85.69,1.32,209.56,0.49,0.91,49.97,8.19,-1.19,0.29392,0.54248,0.61699
20200913,26.96,86.88,0.81,188.38,0.43,0.95,42.37,60.54,-1.19,0.09128,0.56080,0.56818
20200914,26.56,89.94,1.48,260.62,0.4,0.96,44.96,23.48,-1.19,-0.09798,0.56787,0.57626
20200915,27.42,87.62,1.56,158.19,0.49,0.94,61.51,0.48,-1.19,-0.26656,0.56235,0.62233
20200916,26.71,88.88,1.35,267.75,0.49,0.94,41.95,16.44,-1.19,-0.40777,0.54250,0.67866
20200917,27.6,86.69,0.81,225.69,0.5,0.94,43.83,1.01,-1.19,-0.51581,0.50659,0.72297
20200918,27.58,85.5,0.8,243.94,0.3,0.94,37.53,1.96,-1.19,-0.58613,0.45343,0.74104
20200919,27.12,88.75,0.91,183.94,0.49,0.93,35.44,6.47,-1.19,-0.61580,0.38291,0.72514
20200920,25.88,92.5,1.23,114.19,0.44,0.94,27.2,13.0,-1.19,-0.60387,0.29632,0.67266
20200921,25.91,90.94,2.31,249.88,0.28,0.95,49.2,1.23,-1.19,-0.55172,0.19646,0.58565
20200922,25.96,91.81,2.16,217.75,0.3,0.96,36.56,4.1,-1.19,-0.46323,0.08747,0.47142
20200923,26.16,87.62,2.87,209.88,0.45,0.94,69.62,0.34,-1.19,-0.34477,-0.02545,0.34570
20200924,26.45,88.25,2.39,251.5,0.52,0.93,57.53,0.05,-1.19,-0.20483,-0.13640,0.24609
20200925,26.83,89.5,0.7,198.94,0.28,0.95,38.45,39.11,-1.19,-0.05346,-0.23901,0.24492
20200926,26.06,91.44,2.13,77.5,0.29,0.95,41.8,2.64,-1.19,0.09868,-0.32666,0.34124
20200927,25.61,87.88,2.36,291.25,0.47,0.95,65.52,0.05,-1.19,0.24113,-0.39259,0.46073
20200928,26.05,88.56,2.03,329.75,0.59,0.93,50.94,0.03,-1.19,0.36462,-0.43020,0.56393
20200929,25.86,90.56,1.89,334.19,0.49,0.94,37.7,10.05,-1.19,0.46172,-0.43336,0.63324
20200930,25.17,92.56,1.79,330.31,0.48,0.94,25.57,17.35,-1.19,0.52734,-0.39703,0.66010
20201001,25.22,90.31,2.45,314.31,0.47,0.93,40.49,0.36,-1.20,0.55887,-0.31788,0.64295
20201002,25.9,85.81,2.35,247.56,0.54,0.92,69.91,0.53,-1.20,0.55587,-0.19501,0.58908
20201003,25.65,86.0,1.91,333.25,0.56,0.91,58.33,1.79,-1.20,0.51945,-0.03055,0.52034
20201004,24.74,87.19,2.09,322.12,0.57,0.91,42.11,2.15,-1.20,0.45112,0.16974,0.48200
20201005,24.37,87.94,2.05,319.5,0.53,0.91,35.85,0.64,-1.20,0.35134,0.39611,0.52947
20201006,23.63,87.0,2.34,338.19,0.47,0.91,36.31,1.26,-1.20,0.21784,0.63425,0.67062
20201007,22.54,89.06,2.89,302.94,0.2,0.91,47.82,17.7,-1.20,0.04503,0.86443,0.86560
20201008,25.15,88.88,1.42,179.31,0.38,0.91,44.34,0.28,-1.20,-0.17269,1.06081,1.07478
20201009,26.58,87.69,1.2,163.44,0.5,0.91,48.25,0.82,-1.20,-0.42924,1.19536,1.27009
20201010,26.57,87.31,0.65,186.38,0.39,0.91,33.21,26.01,-1.20,-0.69332,1.25233,1.43144
20201011,26.13,89.12,1.08,123.69,0.4,0.95,41.1,7.59,-1.20,-0.91802,1.24197,1.54443
20201012,25.58,89.94,1.25,145.12,0.43,0.92,31.96,6.47,-1.20,-1.07047,1.18889,1.59980
20201013,25.36,94.06,4.02,153.31,0.17,0.97,31.24,37.39,-1.20,-1.14257,1.11067,1.59344
20201014,26.18,91.38,3.75,95.19,0.4,0.95,63.46,0.2,-1.20,-1.14183,1.01299,1.52641
20201015,25.96,91.62,2.22,124.25,0.44,0.93,49.07,0.03,-1.20,-1.08260,0.89534,1.40487
20201016,26.67,86.12,1.05,160.88,0.45,0.93,55.73,1.86,-1.20,-0.98231,0.75652,1.23986
20201017,26.93,86.19,0.56,142.38,0.48,0.95,47.24,1.84,-1.20,-0.85976,0.59764,1.04707
20201018,27.0,85.56,0.97,153.56,0.62,0.93,55.19,1.42,-1.20,-0.73372,0.42334,0.84709
20201019,26.21,88.56,0.96,150.12,0.61,0.93,34.98,0.1,-1.20,-0.62145,0.24191,0.66688
20201020,26.51,86.94,1.05,77.31,0.54,0.93,42.45,7.94,-1.20,-0.53711,0.06469,0.54099
20201021,26.09,88.12,1.61,115.75,0.51,0.92,51.16,0.18,-1.20,-0.48539,-0.12396,0.50097
20201022,25.58,85.81,1.66,96.81,0.59,0.91,57.03,0.19,-1.20,-0.45688,-0.28304,0.53745
20201023,25.43,83.06,1.59,178.5,0.6,0.91,59.35,0.11,-1.20,-0.45673,-0.40661,0.61150
20201024,25.62,79.88,1.14,99.75,0.62,0.9,56.85,0.53,-1.20,-0.48689,-0.49189,0.69211
20201025,24.73,81.56,1.38,47.75,0.61,0.9,60.71,0.03,-1.20,-0.54584,-0.53934,0.76735
20201026,23.5,83.5,1.49,28.5,0.62,0.89,55.98,0.01,-1.20,-0.62846,-0.55252,0.83681
20201027,23.2,81.81,1.45,32.62,0.61,0.88,54.95,0.0,-1.20,-0.72639,-0.53759,0.90368
20201028,23.12,79.62,1.2,25.06,0.65,0.88,54.59,0.0,-1.20,-0.82851,-0.50268,0.96908
20201029,23.31,81.44,1.28,25.19,0.6,0.88,49.47,0.0,-1.20,-0.92189,-0.45709,1.02898
20201030,23.3,84.5,1.67,14.56,0.59,0.88,48.68,1.21,-1.20,-0.99276,-0.41030,1.07421
20201031,22.25,81.75,1.7,108.12,0.62,0.87,53.57,0.58,-1.20,-1.02777,-0.37116,1.09274
20201101,21.92,82.75,1.86,206.0,0.63,0.87,52.92,0.01,-1.15,-1.01510,-0.34699,1.07277
20201102,23.11,86.12,2.03,183.75,0.64,0.86,51.68,0.0,-1.15,-0.94566,-0.34294,1.00592
20201103,22.71,84.88,2.22,181.81,0.59,0.86,51.26,0.0,-1.15,-0.81398,-0.36152,0.89065
20201104,20.46,77.75,2.05,278.56,0.59,0.85,53.15,0.0,-1.15,-0.61894,-0.40240,0.73825
20201105,20.03,73.25,1.73,236.94,0.63,0.84,53.61,0.0,-1.15,-0.36410,-0.46247,0.58860
20201106,21.84,83.31,1.85,79.62,0.55,0.84,43.33,0.0,-1.15,-0.05775,-0.53617,0.53927
20201107,22.79,84.44,1.95,26.88,0.57,0.84,47.57,0.0,-1.15,0.28754,-0.61605,0.67985
20201108,20.49,79.88,1.64,17.56,0.63,0.84,50.36,0.0,-1.15,0.65555,-0.69350,0.95430
20201109,18.75,80.81,1.62,58.12,0.66,0.83,43.51,0.0,-1.15,1.02751,-0.75957,1.27778
20201110,18.75,80.06,1.44,60.19,0.66,0.83,42.26,0.0,-1.15,1.38332,-0.80589,1.60095
20201111,20.94,86.38,1.71,52.19,0.68,0.82,44.33,0.0,-1.15,1.64429,-0.94837,1.89818
20201112,24.02,88.12,1.62,77.38,0.53,0.82,40.35,0.0,-1.15,1.84492,-1.08927,2.14249
20201113,24.46,81.75,1.26,72.31,0.62,0.81,49.23,0.0,-1.15,1.97677,-1.20793,2.31661
20201114,23.13,80.31,1.14,69.69,0.68,0.8,44.6,0.0,-1.15,2.03811,-1.28355,2.40861
20201115,23.37,80.56,1.02,86.06,0.69,0.8,47.26,0.0,-1.15,2.03374,-1.29697,2.41210
