date,T2M,RH2M,WS2M,WD2M,ALLSKY_KT,GWETTOP,EVLAND,PS,PRECIPITATIONCAL,MEI,PC1,PC2,amplitude
20180604,33.52,47.81,2.55,234.19,0.55,0.38,17.83,96.69,0.44,-0.51,-1.55959,0.80571,1.75541
20180605,32.12,50.06,2.73,199.5,0.44,0.34,10.46,96.82,4.68,-0.51,-1.74759,0.54766,1.83139
20180606,30.19,65.19,1.76,234.69,0.54,0.48,22.94,97.01,15.48,-0.51,-1.84778,0.29789,1.87163
20180607,28.8,74.12,2.33,267.25,0.45,0.6,28.05,96.79,4.61,-0.51,-1.86431,0.07387,1.86577
20180608,29.3,70.44,2.31,236.81,0.33,0.51,23.69,96.63,2.32,-0.51,-1.80557,-0.11476,1.80921
20180609,27.73,75.12,3.77,271.31,0.41,0.55,24.85,96.49,2.92,-0.51,-1.68192,-0.26491,1.70266
20180610,29.02,67.75,4.66,272.62,0.39,0.55,32.48,96.53,10.62,-0.51,-1.50479,-0.37801,1.55154
20180611,27.87,76.94,4.3,270.0,0.22,0.61,29.38,96.66,13.39,-0.51,-1.28633,-0.45825,1.36552
20180612,29.14,70.38,4.12,270.69,0.45,0.54,27.67,96.67,7.53,-0.51,-1.03927,-0.51116,1.15817
20180613,30.71,60.75,4.22,268.44,0.61,0.51,33.69,96.69,0.0,-0.51,-0.77656,-0.54276,0.94744
20180614,31.93,53.44,3.95,279.12,0.54,0.46,32.72,96.78,0.04,-0.51,-0.51090,-0.55890,0.75723
20180615,31.93,52.38,3.67,274.12,0.6,0.46,32.77,96.88,0.0,-0.51,-0.25409,-0.56495,0.61946
20180616,31.91,47.5,4.45,283.44,0.63,0.45,34.15,97.0,0.05,-0.51,-0.01641,-0.56556,0.56579
20180617,31.22,50.5,3.88,272.25,0.64,0.44,28.12,97.01,0.0,-0.51,0.19401,-0.56455,0.59695
20180618,30.92,52.5,4.3,262.25,0.6,0.45,28.3,96.9,1.79,-0.51,0.37164,-0.56490,0.67618
20180619,30.2,60.38,3.16,264.25,0.6,0.48,31.25,96.86,0.01,-0.51,0.51382,-0.56862,0.76638
20180620,29.94,61.56,2.3,211.12,0.58,0.45,23.02,96.88,0.4,-0.51,0.62079,-0.57670,0.84732
20180621,29.76,66.56,1.05,182.12,0.52,0.52,25.82,96.88,4.56,-0.51,0.69544,-0.58894,0.91131
20180622,28.68,73.81,1.47,108.81,0.48,0.63,32.38,96.86,9.91,-0.51,0.74290,-0.60387,0.95737
20180623,28.44,75.81,0.92,153.81,0.48,0.67,41.25,96.81,0.09,-0.51,0.76980,-0.61868,0.98760
20180624,27.42,75.19,2.72,270.0,0.49,0.55,23.75,96.94,0.12,-0.51,0.78344,-0.62923,1.00484
20180625,28.84,63.88,3.82,246.38,0.51,0.52,35.38,96.79,0.0,-0.51,0.79083,-0.63025,1.01125
20180626,28.66,64.69,4.21,264.88,0.45,0.52,34.45,96.7,3.64,-0.51,0.79761,-0.61564,1.00757
20180627,27.69,73.75,3.88,274.75,0.43,0.64,48.17,96.66,30.27,-0.51,0.80699,-0.57908,0.99327
20180628,27.2,74.75,3.46,250.38,0.28,0.65,39.68,96.78,16.36,-0.51,0.81886,-0.51491,0.96730
20180629,28.6,66.25,2.33,242.31,0.47,0.55,41.95,96.89,0.48,-0.51,0.82940,-0.41932,0.92937
20180630,28.33,63.62,2.48,233.69,0.6,0.53,39.15,97.03,2.94,-0.51,0.83175,-0.29150,0.88135
20180701,28.79,63.5,2.48,255.44,0.52,0.52,31.83,97.03,0.0,-0.17,0.81772,-0.13433,0.82868
20180702,29.55,59.31,2.4,258.81,0.52,0.51,39.23,96.95,4.02,-0.17,0.78015,0.04596,0.78150
20180703,28.4,64.12,4.26,255.38,0.42,0.51,32.2,96.99,0.76,-0.17,0.71463,0.24101,0.75418
20180704,28.77,63.88,4.01,267.5,0.45,0.5,30.83,97.01,0.23,-0.17,0.62009,0.44165,0.76129
20180705,28.22,70.88,3.7,272.19,0.45,0.6,39.07,96.94,17.54,-0.17,0.49830,0.63865,0.81004
20180706,26.82,77.06,4.14,288.12,0.24,0.65,37.61,96.83,12.98,-0.17,0.35299,0.82306,0.89556
20180707,25.19,77.38,4.87,272.25,0.26,0.66,34.02,96.67,10.79,-0.17,0.18917,0.98627,1.00425
20180708,26.35,81.31,4.41,282.94,0.1,0.67,36.51,96.52,76.33,-0.17,0.01268,1.12010,1.12017
20180709,25.96,83.75,4.0,278.44,0.12,0.77,33.88,96.54,6.0,-0.17,-0.17005,1.21702,1.22884
20180710,26.89,76.75,3.91,279.25,0.28,0.66,49.29,96.67,0.37,-0.17,-0.35221,1.27057,1.31849
20180711,27.55,74.12,3.67,267.81,0.16,0.65,51.02,96.68,3.75,-0.17,-0.52672,1.27575,1.38021
20180712,26.36,78.38,4.84,271.0,0.22,0.73,56.11,96.64,2.24,-0.17,-0.68640,1.22941,1.40805
20180713,26.55,80.94,3.8,269.25,0.3,0.72,45.59,96.64,26.91,-0.17,-0.82419,1.13065,1.39916
20180714,26.61,79.81,3.5,272.81,0.22,0.71,48.54,96.6,11.38,-0.17,-0.93335,0.98106,1.35411
20180715,26.41,82.44,3.77,269.19,0.24,0.71,36.57,96.49,6.71,-0.17,-1.00770,0.78490,1.27731
20180716,26.28,82.56,4.22,250.5,0.21,0.7,34.48,96.48,1.79,-0.17,-1.04186,0.54920,1.17775
20180717,27.35,77.31,4.45,266.25,0.3,0.69,58.49,96.58,1.45,-0.17,-1.03156,0.28369,1.06986
20180718,27.67,75.75,3.83,274.62,0.48,0.67,59.06,96.69,0.09,-0.17,-0.97405,0.00065,0.97405
20180719,26.94,78.75,3.43,268.88,0.48,0.71,44.52,96.72,16.86,-0.17,-0.86860,-0.28547,0.91431
20180720,25.98,83.19,3.86,273.5,0.29,0.74,40.27,96.73,23.22,-0.17,-0.71723,-0.55862,0.90911
20180721,26.01,82.44,3.65,272.06,0.23,0.73,39.26,96.84,2.39,-0.17,-0.52542,-0.80216,0.95892
20180722,26.48,79.06,3.77,271.5,0.28,0.68,46.44,96.8,2.01,-0.17,-0.30272,-1.00034,1.04514
20180723,27.3,73.88,3.52,269.5,0.38,0.66,63.93,96.77,0.23,-0.17,-0.06287,-1.14005,1.14178
20180724,27.73,73.0,3.55,268.69,0.38,0.66,65.83,96.92,0.0,-0.17,0.17699,-1.21261,1.22546
20180725,27.65,75.31,3.2,282.62,0.45,0.66,53.18,96.95,0.01,-0.17,0.39803,-1.21512,1.27865
20180726,26.94,76.44,3.27,272.5,0.36,0.64,49.18,97.05,0.01,-0.17,0.58195,-1.15086,1.28963
20180727,27.23,75.19,3.13,270.5,0.44,0.63,46.68,97.0,0.0,-0.17,0.71328,-1.02881,1.25188
20180728,27.98,72.31,3.04,271.25,0.33,0.62,53.62,96.95,0.29,-0.17,0.78118,-0.86243,1.16363
20180729,27.59,74.88,3.04,307.81,0.45,0.62,40.24,96.87,0.0,-0.17,0.78054,-0.66811,1.02742
20180730,28.0,73.25,2.59,295.31,0.52,0.61,44.34,96.87,0.0,-0.17,0.71247,-0.46329,0.84985
20180731,27.95,71.06,3.25,292.25,0.42,0.59,50.03,96.88,0.02,-0.17,0.58404,-0.26482,0.64127
20180801,28.08,72.25,3.08,283.81,0.44,0.62,48.38,96.96,0.24,0.36,0.40776,-0.08661,0.41686
20180802,27.77,74.31,3.45,296.19,0.4,0.64,54.18,97.1,0.67,0.36,0.19969,0.06083,0.20875
20180803,27.52,75.31,2.91,301.12,0.5,0.61,40.82,97.15,1.13,0.36,-0.02210,0.17134,0.17276
20180804,27.7,73.31,3.25,290.69,0.52,0.61,45.21,97.11,0.0,0.36,-0.23943,0.24299,0.34113
20180805,27.77,71.25,3.63,299.0,0.49,0.59,50.36,97.04,0.25,0.36,-0.43570,0.27735,0.51649
20180806,27.17,74.19,3.58,291.5,0.41,0.6,41.93,96.88,1.78,0.36,-0.59721,0.27846,0.65894
20180807,26.26,78.81,3.42,297.0,0.3,0.66,42.04,96.75,13.57,0.36,-0.71386,0.25190,0.75700
20180808,26.23,77.94,3.44,282.5,0.23,0.66,45.59,96.73,0.9,0.36,-0.77959,0.20397,0.80583
20180809,27.35,76.38,2.67,286.69,0.4,0.62,55.5,96.98,0.68,0.36,-0.79228,0.14120,0.80477
20180810,27.82,75.38,3.76,302.69,0.39,0.62,57.08,97.05,25.04,0.36,-0.75354,0.07006,0.75679
20180811,26.39,83.5,4.12,304.19,0.07,0.82,60.67,96.86,91.91,0.36,-0.66816,-0.00322,0.66817
20180812,25.46,84.94,4.35,283.38,0.28,0.8,42.49,96.73,3.43,0.36,-0.54358,-0.07266,0.54841
20180813,26.1,81.06,3.76,267.19,0.34,0.73,58.0,96.77,6.27,0.36,-0.38915,-0.13257,0.41112
20180814,25.73,83.38,3.41,288.12,0.31,0.7,37.58,96.71,2.59,0.36,-0.21553,-0.17767,0.27932
20180815,25.17,87.81,3.8,292.69,0.14,0.74,30.69,96.57,46.3,0.36,-0.03404,-0.20326,0.20609
20180816,26.17,85.56,4.34,264.5,0.21,0.78,51.44,96.35,12.54,0.36,0.14387,-0.20563,0.25096
20180817,25.68,82.25,3.94,264.88,0.19,0.72,43.74,96.52,0.03,0.36,0.30706,-0.18265,0.35728
20180818,25.68,82.69,3.66,282.25,0.28,0.73,51.03,96.69,19.74,0.36,0.44525,-0.13448,0.46512
20180819,25.87,85.5,4.06,294.56,0.23,0.79,46.27,96.7,20.14,0.36,0.54973,-0.06419,0.55347
20180820,24.46,88.69,5.24,287.81,0.13,0.89,39.88,96.72,32.41,0.36,0.61425,0.02208,0.61465
20180821,25.91,81.75,4.48,271.62,0.38,0.8,68.3,96.83,0.22,0.36,0.63594,0.11570,0.64638
20180822,26.34,81.62,3.27,272.38,0.5,0.75,65.67,96.99,0.18,0.36,0.61584,0.20693,0.64967
20180823,26.73,81.81,3.58,289.38,0.44,0.74,67.43,97.05,2.66,0.36,0.55875,0.28671,0.62802
20180824,26.27,83.94,3.11,293.56,0.52,0.74,52.09,97.07,0.72,0.36,0.47239,0.34802,0.58675
20180825,26.31,81.81,3.38,288.31,0.45,0.73,52.91,97.04,0.2,0.36,0.36607,0.38665,0.53245
20180826,25.63,83.44,3.23,287.25,0.23,0.74,48.09,96.96,18.26,0.36,0.24954,0.40108,0.47237
20180827,24.59,87.88,3.06,283.38,0.3,0.77,30.75,96.96,3.07,0.36,0.13197,0.39213,0.41374
20180828,25.05,85.44,2.77,291.56,0.43,0.73,47.68,96.94,0.13,0.36,0.02133,0.36234,0.36297
20180829,25.88,82.75,2.09,287.31,0.54,0.72,56.05,97.08,0.01,0.36,-0.07606,0.31551,0.32455
20180830,26.14,80.75,2.52,296.06,0.52,0.71,60.85,97.05,0.0,0.36,-0.15565,0.25625,0.29982
20180831,26.13,81.12,2.62,304.38,0.37,0.7,59.53,97.09,0.03,0.36,-0.21471,0.18975,0.28654
20180901,25.48,84.38,2.23,300.56,0.37,0.71,39.15,97.2,0.12,0.52,-0.25226,0.12155,0.28001
20180902,25.61,82.94,2.34,290.31,0.48,0.7,50.8,97.24,1.46,0.52,-0.26890,0.05734,0.27495
20180903,26.11,80.94,2.6,292.25,0.55,0.7,56.37,97.24,0.0,0.52,-0.26671,0.00277,0.26672
20180904,25.92,80.25,2.78,290.69,0.59,0.68,56.96,97.28,0.0,0.52,-0.24907,-0.03683,0.25178
20180905,25.28,81.12,2.89,289.81,0.48,0.68,44.39,97.18,0.07,0.52,-0.22057,-0.05687,0.22779
20180906,25.14,81.38,2.8,302.06,0.44,0.67,43.55,97.06,0.02,0.52,-0.18679,-0.05393,0.19441
20180907,25.17,79.25,2.8,298.06,0.32,0.66,47.81,97.12,0.02,0.52,-0.15391,-0.02633,0.15614
20180908,25.68,77.5,1.95,247.88,0.58,0.66,57.72,97.21,0.0,0.52,-0.12822,0.02541,0.13072
20180909,26.01,73.75,1.13,220.06,0.62,0.65,57.45,97.36,0.0,0.52,-0.11540,0.09833,0.15161
20180910,26.77,74.69,0.68,74.38,0.56,0.66,48.96,97.56,0.18,0.52,-0.11971,0.18706,0.22208
20180911,26.71,79.94,1.06,296.81,0.59,0.66,48.78,97.6,0.0,0.52,-0.14344,0.28421,0.31836
20180912,26.8,78.56,1.04,316.62,0.41,0.64,52.8,97.41,0.0,0.52,-0.18657,0.38100,0.42423
20180913,26.8,77.94,1.23,260.69,0.6,0.63,53.47,97.33,0.0,0.52,-0.24670,0.46804,0.52907
20180914,27.05,75.56,0.79,124.88,0.55,0.62,49.57,97.37,0.62,0.52,-0.31935,0.53614,0.62405
20180915,26.9,75.31,1.65,283.19,0.57,0.62,56.74,97.42,0.0,0.52,-0.39839,0.57713,0.70128
20180916,26.11,80.81,1.98,327.38,0.59,0.61,37.66,97.25,0.0,0.52,-0.47650,0.58449,0.75411
20180917,25.61,84.62,1.59,263.81,0.54,0.68,33.48,97.14,20.5,0.52,-0.54572,0.55400,0.77764
20180918,25.58,84.0,2.1,320.0,0.55,0.68,40.55,97.18,1.65,0.52,-0.59804,0.48410,0.76942
20180919,25.96,83.12,2.17,308.94,0.34,0.7,51.42,97.13,0.21,0.52,-0.62594,0.37617,0.73028
20180920,25.83,84.81,2.41,328.69,0.33,0.68,38.07,96.88,26.73,0.52,-0.62304,0.23446,0.66570
20180921,23.82,87.75,5.14,271.69,0.09,0.79,41.83,96.71,37.02,0.52,-0.58472,0.06574,0.58840
20180922,25.18,80.38,2.73,184.88,0.48,0.71,62.67,97.29,0.01,0.52,-0.50859,-0.12123,0.52284
20180923,25.94,81.62,1.81,157.0,0.55,0.67,56.93,97.64,0.0,0.52,-0.39480,-0.31648,0.50599
20180924,26.23,81.0,0.91,157.56,0.57,0.66,51.96,97.61,0.05,0.52,-0.24598,-0.50959,0.56585
20180925,26.98,78.94,0.96,112.06,0.55,0.65,50.12,97.48,1.14,0.52,-0.06699,-0.69036,0.69360
20180926,26.53,80.5,1.14,108.88,0.5,0.65,42.76,97.42,0.95,0.52,0.13561,-0.84932,0.86008
20180927,26.44,79.5,1.05,127.06,0.58,0.64,45.18,97.43,0.0,0.52,0.35414,-0.97812,1.04026
20180928,26.63,79.25,1.07,122.31,0.59,0.63,43.53,97.48,0.04,0.52,0.58029,-1.06979,1.21704
20180929,26.43,81.19,1.57,163.0,0.59,0.62,44.88,97.49,0.87,0.52,0.80558,-1.11891,1.37874
20180930,26.65,79.62,1.55,132.31,0.59,0.61,47.7,97.48,0.0,0.52,1.02169,-1.12176,1.51730
20181001,26.48,79.62,1.58,138.94,0.55,0.6,42.18,97.49,5.43,0.41,1.22063,-1.07632,1.62739
20181002,27.21,77.94,0.95,96.19,0.58,0.59,44.64,97.57,0.0,0.41,1.39475,-0.98213,1.70585
20181003,27.38,77.38,0.93,91.31,0.59,0.59,44.95,97.54,1.19,0.41,1.53664,-0.84012,1.75130
20181004,26.55,78.94,1.19,77.06,0.61,0.58,36.15,97.57,0.0,0.41,1.63871,-0.65220,1.76373
20181005,26.62,72.88,1.27,103.38,0.66,0.57,45.97,97.65,0.0,0.41,1.69253,-0.42117,1.74415
20181006,26.73,67.5,1.29,128.31,0.64,0.55,45.01,97.61,0.0,0.41,1.68764,-0.15120,1.69439
20181007,26.58,69.62,1.48,111.62,0.62,0.55,41.5,97.56,0.0,0.41,1.61022,0.14958,1.61715
20181008,25.93,69.12,1.77,112.31,0.66,0.55,43.34,97.51,0.0,0.41,1.44410,0.46230,1.51629
20181009,25.58,70.06,2.24,184.88,0.63,0.54,42.23,97.41,0.16,0.41,1.18009,0.74864,1.39752
20181010,25.48,65.19,2.92,231.06,0.55,0.53,40.69,97.26,1.1,0.41,0.83486,0.95626,1.26942
20181011,25.37,63.31,3.65,334.25,0.48,0.52,40.53,97.15,0.4,0.41,0.45370,1.05098,1.14472
20181012,26.25,70.62,2.79,172.94,0.58,0.52,37.52,97.34,0.0,0.41,0.08140,1.03805,1.04123
20181013,26.71,72.5,1.59,132.88,0.63,0.52,32.83,97.59,0.0,0.41,-0.25878,0.94518,0.97997
20181014,26.45,71.19,1.64,120.0,0.61,0.52,32.0,97.7,0.0,0.41,-0.56026,0.80079,0.97732
20181015,25.93,66.0,1.45,35.31,0.54,0.51,33.83,97.8,0.42,0.41,-0.82263,0.62696,1.03432
20181016,25.92,71.88,1.18,168.94,0.55,0.53,35.44,97.82,1.06,0.41,-1.04635,0.44009,1.13514
20181017,25.25,77.62,0.96,156.06,0.55,0.54,24.63,97.76,0.0,0.41,-1.23117,0.25260,1.25682
20181018,25.2,71.44,1.4,150.69,0.59,0.54,37.34,97.7,0.95,0.41,-1.37606,0.07402,1.37804
20181019,25.43,67.5,1.49,145.19,0.66,0.5,33.81,97.76,0.0,0.41,-1.47955,-0.08855,1.48220
20181020,26.51,58.38,1.38,142.94,0.66,0.49,32.45,97.84,0.0,0.41,-1.54021,-0.23017,1.55732
20181021,26.83,61.25,1.27,150.38,0.62,0.49,30.57,97.87,0.45,0.41,-1.53441,-0.44148,1.59666
20181022,27.27,58.38,1.21,140.75,0.63,0.48,30.47,97.77,0.0,0.41,-1.46618,-0.62691,1.59459
20181023,27.41,59.88,1.29,107.31,0.6,0.48,28.56,97.76,0.0,0.41,-1.34127,-0.77638,1.54976
20181024,26.72,58.56,1.45,112.5,0.48,0.48,26.5,97.77,0.0,0.41,-1.16811,-0.88202,1.46371
20181025,24.96,58.0,1.75,63.0,0.62,0.47,27.1,97.95,0.0,0.41,-0.95739,-0.93855,1.34070
20181026,24.3,55.25,1.87,82.31,0.67,0.47,26.1,98.02,0.0,0.41,-0.72132,-0.94352,1.18766
20181027,24.83,54.56,1.71,125.88,0.68,0.47,23.05,97.97,0.0,0.41,-0.47300,-0.89732,1.01435
20181028,24.11,56.81,2.38,53.56,0.66,0.47,24.22,97.89,0.0,0.41,-0.22565,-0.80306,0.83416
20181029,23.45,57.5,2.64,28.31,0.69,0.46,23.02,97.72,0.0,0.41,0.00806,-0.66630,0.66635
20181030,24.01,65.31,1.9,32.44,0.68,0.46,20.72,97.67,0.0,0.41,0.21663,-0.49462,0.53998
20181031,24.99,67.56,1.69,54.06,0.69,0.46,20.98,97.72,0.0,0.41,0.39031,-0.29718,0.49056
20181101,25.9,72.44,1.77,101.94,0.65,0.46,18.47,97.72,0.05,0.26,0.52146,-0.08415,0.52821
20181102,26.28,72.25,1.71,123.12,0.59,0.46,18.47,97.69,0.0,0.26,0.60485,0.13383,0.61948
20181103,26.83,69.38,1.77,135.75,0.63,0.46,19.56,97.76,0.0,0.26,0.63777,0.34620,0.72567
20181104,26.9,68.19,1.7,130.81,0.66,0.45,19.25,97.8,0.0,0.26,0.61999,0.54297,0.82414
20181105,26.66,65.12,1.48,127.75,0.59,0.45,18.66,97.77,0.0,0.26,0.55369,0.71510,0.90440
20181106,26.82,63.19,1.52,123.56,0.62,0.45,18.66,97.8,0.0,0.26,0.44310,0.85490,0.96291
20181107,27.21,61.75,1.16,136.5,0.59,0.45,18.88,97.81,0.0,0.26,0.29428,0.95624,1.00050
20181108,26.83,61.94,1.26,138.94,0.59,0.44,17.61,97.75,0.0,0.26,0.11469,1.01473,1.02119
20181109,26.05,57.44,1.2,112.88,0.62,0.44,17.52,97.66,0.0,0.26,-0.08721,1.02781,1.03150
20181110,25.33,50.81,1.27,84.88,0.65,0.43,17.62,97.74,0.0,0.26,-0.30236,0.99473,1.03966
20181111,23.62,49.75,1.65,40.88,0.66,0.42,16.63,97.82,0.0,0.26,-0.45310,0.95604,1.05797
20181112,22.84,53.62,1.81,43.19,0.66,0.42,14.17,97.74,0.0,0.26,-0.61506,0.90115,1.09104
20181113,23.35,51.12,1.8,99.56,0.67,0.41,13.71,97.57,0.0,0.26,-0.78581,0.83120,1.14385
20181114,23.65,51.38,1.52,69.0,0.68,0.41,13.88,97.58,0.0,0.26,-0.96224,0.74574,1.21739
20181115,24.08,48.94,1.78,70.31,0.69,0.4,13.64,97.73,0.0,0.26,-1.14045,0.64168,1.30857
20181116,25.64,54.94,1.39,77.94,0.7,0.39,12.17,97.76,0.0,0.26,-1.31545,0.51140,1.41136
20181117,27.01,69.12,1.42,143.75,0.62,0.38,9.93,97.69,0.02,0.26,-1.47979,0.33905,1.51814
20181118,27.53,64.44,1.68,126.5,0.54,0.38,10.42,97.71,0.07,0.26,-1.61808,0.09441,1.62084
20181119,27.2,63.44,1.83,114.44,0.6,0.38,8.63,97.88,0.0,0.26,-1.69077,-0.26703,1.71173
20181120,26.29,61.38,1.73,109.19,0.52,0.37,7.57,97.95,0.0,0.26,-1.62174,-0.74316,1.78390
20181121,25.78,56.31,1.76,102.31,0.61,0.36,8.76,97.94,0.0,0.26,-1.40012,-1.18092,1.83164
20181122,25.49,55.94,1.41,95.81,0.64,0.35,7.73,98.01,0.0,0.26,-1.13975,-1.45827,1.85083
20181123,24.8,54.62,1.41,64.31,0.56,0.35,6.14,98.16,0.0,0.26,-0.90068,-1.60397,1.83955
20181124,24.29,45.69,1.52,52.31,0.62,0.34,7.54,98.13,0.0,0.26,-0.67770,-1.66616,1.79871
20181125,23.54,43.0,1.5,58.12,0.67,0.34,6.82,98.05,0.0,0.26,-0.45521,-1.67218,1.73304
20181126,23.15,40.56,1.35,70.88,0.63,0.33,6.59,97.89,0.0,0.26,-0.22182,-1.63724,1.65220
20181127,22.7,45.62,1.39,101.75,0.66,0.32,5.4,97.97,0.0,0.26,0.02892,-1.57156,1.57182
20181128,22.73,54.56,1.31,114.94,0.64,0.31,4.62,98.01,0.0,0.26,0.29937,-1.48348,1.51338
20181129,23.42,55.31,1.14,98.88,0.62,0.31,4.73,98.09,0.0,0.26,0.58852,-1.38043,1.50065
20181130,23.58,45.94,1.27,54.38,0.59,0.3,4.77,98.07,0.0,0.26,0.89239,-1.26908,1.55143
20181201,23.28,51.44,1.33,76.19,0.55,0.3,3.94,97.9,0.0,0.13,1.20456,-1.15502,1.66885
20181202,24.09,56.88,1.2,119.12,0.54,0.3,3.17,97.75,0.0,0.13,1.51668,-1.04237,1.84034
20181203,23.77,59.69,1.38,120.19,0.55,0.29,2.94,97.84,0.0,0.13,1.81907,-0.93334,2.04454
20181204,24.75,53.38,0.95,90.75,0.54,0.29,3.21,97.92,0.0,0.13,2.10135,-0.82804,2.25861
20181205,25.4,54.38,0.38,118.88,0.43,0.28,2.73,97.82,0.0,0.13,2.35319,-0.72431,2.46214
20181206,25.91,55.12,0.82,149.81,0.41,0.28,3.12,97.67,0.0,0.13,2.56476,-0.61799,2.63816
20181207,26.21,61.75,1.36,140.12,0.38,0.27,2.43,97.7,0.0,0.13,2.72725,-0.50342,2.77332
20181208,26.08,61.38,1.64,132.25,0.38,0.27,2.05,97.8,0.0,0.13,2.83298,-0.37434,2.85760
20181209,25.99,58.75,1.86,136.19,0.38,0.27,2.8,97.75,0.0,0.13,2.87547,-0.22523,2.88428
20181210,26.74,56.75,2.7,173.19,0.37,0.27,2.86,97.67,0.0,0.13,2.84934,-0.05314,2.84983
20181211,25.73,57.44,1.85,164.69,0.3,0.26,2.04,97.71,0.0,0.13,2.75035,0.14028,2.75393
20181212,25.91,52.12,1.3,142.75,0.41,0.26,2.48,97.81,0.0,0.13,2.57627,0.34702,2.59953
20181213,24.16,66.94,1.39,109.31,0.34,0.38,13.59,97.95,4.54,0.13,2.32840,0.55265,2.39309
20181214,21.52,75.81,1.79,107.19,0.3,0.53,15.16,98.1,2.23,0.13,2.01343,0.73927,2.14486
20181215,22.15,57.38,2.5,32.81,0.58,0.46,15.55,98.09,0.0,0.13,1.64389,0.89115,1.86990
20181216,18.94,66.94,2.88,32.56,0.44,0.46,11.67,98.13,11.97,0.13,1.23625,0.99984,1.58997
20181217,17.4,85.0,4.52,247.0,0.14,0.55,15.43,97.88,4.17,0.13,0.80779,1.06580,1.33734
20181218,19.24,72.56,3.64,192.94,0.3,0.51,15.75,97.97,0.0,0.13,0.37412,1.09595,1.15805
20181219,19.69,69.81,1.82,30.62,0.59,0.46,12.56,98.09,0.0,0.13,-0.05162,1.09983,1.10104
20181220,20.59,66.06,1.16,31.19,0.57,0.45,13.06,98.05,0.0,0.13,-0.45857,1.08639,1.17921
20181221,20.62,57.25,1.41,87.12,0.66,0.45,14.39,97.97,0.0,0.13,-0.83756,1.06203,1.35256
20181222,20.22,53.25,1.24,66.19,0.65,0.44,14.2,97.96,0.0,0.13,-1.18075,1.02984,1.56676
20181223,20.58,53.19,1.09,53.0,0.55,0.43,12.65,98.02,0.0,0.13,-1.48146,0.98953,1.78154
20181224,20.37,44.5,1.55,103.5,0.6,0.42,13.43,97.97,0.0,0.13,-1.73412,0.93789,1.97150
20181225,21.63,44.25,1.45,54.06,0.64,0.41,12.52,97.9,0.0,0.13,-1.93432,0.86955,2.12078
20181226,23.15,52.88,1.3,173.88,0.5,0.4,9.76,97.78,0.0,0.13,-2.07890,0.77795,2.21969
20181227,22.05,43.69,2.2,310.38,0.45,0.39,11.14,97.78,0.0,0.13,-2.16589,0.65651,2.26320
20181228,17.95,35.12,2.4,134.25,0.66,0.38,9.42,97.94,0.0,0.13,-2.19459,0.49977,2.25078
20181229,17.22,41.94,1.88,22.06,0.66,0.36,7.61,98.16,0.0,0.13,-2.16544,0.30454,2.18674
20181230,17.28,41.19,1.45,40.69,0.66,0.35,6.8,98.32,0.0,0.13,-2.07990,0.07088,2.08111
20181231,17.79,32.69,1.61,23.88,0.71,0.34,6.77,98.36,0.0,0.13,-1.94496,-0.14826,1.95060
20190101,19.7,29.12,1.41,64.44,0.7,0.33,5.9,98.33,0.0,0.08,-1.76146,-0.45116,1.81832
20190102,21.66,27.69,1.27,119.94,0.7,0.31,5.81,98.28,0.0,0.08,-1.53655,-0.75910,1.71383
20190103,20.87,36.44,1.53,103.06,0.66,0.3,5.02,98.32,0.0,0.08,-1.27369,-1.07148,1.66444
20190104,20.83,35.5,1.47,95.06,0.66,0.3,4.25,98.26,0.0,0.08,-0.97919,-1.37025,1.68416
20190105,21.08,54.69,1.63,153.81,0.62,0.29,3.09,98.1,0.0,0.08,-0.66187,-1.63590,1.76472
20190106,21.08,60.0,1.95,153.62,0.52,0.28,2.38,97.99,0.0,0.08,-0.33359,-1.84964,1.87949
20190107,21.73,54.38,1.4,100.0,0.57,0.28,3.08,97.94,0.0,0.08,-0.00893,-1.99562,1.99564
20190108,19.76,34.12,2.12,97.75,0.62,0.27,3.42,97.99,0.0,0.08,0.29656,-2.06233,2.08355
20190109,19.65,25.06,1.77,52.25,0.69,0.27,3.63,97.97,0.0,0.08,0.56867,-2.04314,2.12081
20190110,20.12,32.06,1.27,57.62,0.66,0.26,2.7,97.96,0.0,0.08,0.79664,-1.93585,2.09336
20190111,21.49,54.81,1.58,134.38,0.53,0.25,1.45,97.99,0.0,0.08,0.97432,-1.74205,1.99600
20190112,22.31,60.38,1.99,149.94,0.46,0.25,1.53,97.96,0.0,0.08,1.10015,-1.46672,1.83347
20190113,22.75,58.19,2.16,132.5,0.56,0.24,1.54,98.0,0.0,0.08,1.17640,-1.11816,1.62302
20190114,22.39,54.94,1.59,99.06,0.58,0.24,1.63,97.96,0.0,0.08,1.20792,-0.70812,1.40018
20190115,21.34,44.81,1.91,36.62,0.55,0.23,1.43,98.06,0.0,0.08,1.20097,-0.25178,1.22707
20190116,21.11,37.81,1.53,64.81,0.62,0.23,1.88,98.04,0.0,0.08,1.16216,0.23252,1.18519
20190117,22.19,30.0,1.24,79.94,0.67,0.23,1.93,97.9,0.0,0.08,1.09786,0.72392,1.31505
20190118,22.48,38.75,1.35,85.38,0.59,0.22,1.65,97.91,0.0,0.08,1.01386,1.20014,1.57106
20190119,22.22,31.5,1.3,78.5,0.65,0.21,1.46,98.0,0.0,0.08,0.91535,1.63878,1.87709
